SKU,Regular_Price,Sale Price,Date sale price start,Date sale price ends,Status,Stock,Type,Name,Weight,Length,Width,Height,Post_Title,Post_Content,Images,Category
PET-GT-WOOD-RH915,71.5,68.68,7/12/2021 0:00,18/12/2021 0:00,In Stock,115,simple,i.Pet 70cm Tall Wooden Pet Coop with Slide out Tray,9.26,96.2,46.7,14.7,i.Pet 70cm Tall Wooden Pet Coop with Slide out Tray,"<p>Featuring a fir wood construction, this cosy hutch is the perfect home for your little pets. This compact and cosy space has what your pets need. There are 2 easy to access doors that allow easy cleaning to the areas and are equipped with strong and firm security locks. The hutch is waterproof, anti-termite and is made of TUV approved eco-friendly materials. Moreover, it features a green Asphalt roof to insulate your pets from the heat during summer and against the rain in winter providing maximum comfort to your pets all year round. Not only providing a five star living environment, the architectural design also makes cleaning and feeding easier for you!</p>
 
 <p><strong>Features</strong><br />
 High quality fir wood construction with mesh wire<br />
 Asphalt roof for rain and sun protection<br />
 Waterproof and anti-termite<br />
 Fully enclosed bedroom<br />
 2 easy-to-access doors<br />
 Strong and firm security locks<br />
 Slide-out tray for easy cleaning<br />
 Made of RoHS approved eco-friendly material<br />
 </p>
 
 <p><strong>Specifications:</strong><br />
 Material: Fir wood and steel mesh wire, asphalt roof<br />
 Overall Dimensions: 91.5 x 45 x70cm<br />
 Please refer to gallery for further dimensions<br />
 </p>
 
 <p><strong>Package Content</strong><br />
 1 x Pet hutch  <br />
 1 x Assembly kit <br />
 1 x Assembly guide <br />",https://cdn.dropshipzone.com.au/media/catalog/product/cache/1/image/265x/438c316e3e575250b7407935b08ae0b1/P/E/PET-GT-WOOD-RH915-00.jpg,
PET-CAT-PCT051-GR,102.3,70.89,7/12/2021 0:00,18/12/2021 0:00,In Stock,200,simple,i.Pet Cat Tree 170cm Trees Scratching Post Scratcher Tower Condo House Furniture Wood,19.5,67,38,51,i.Pet Cat Tree 170cm Trees Scratching Post Scratcher Tower Condo House Furniture Wood,"<p>It is absolutely feline wonderland with our cat tree! Built to satisfy the natural instincts of your precious pet, our Cat Tree include a hosts of nooks and crannies for Tom and Tabby to have hours of fun scratching, hunting, climbing, jumping, hopping or simply lounging around. Better still, the hanging mice and rope also help to keep your cat curious and alert at all times. Plus, with its sisal-covered scratching posts, you can rest assured that your furniture will stay cat-free for a very long time. Not least, the tree is upholstered with a plush velvety surface for extra comfort and style. Best of all, the firm base and sturdy construction ensures that the tree remain a durable cat haven with total peace of mind for you. Can we hear a meow to that?</p>
 
 
 
 
 <p><strong>Features</strong><br />
 Large cat tree<br />
 Stable wooden construction<br />
 Natural sisal posts and soft plush cover<br />
 Multi-level design with ample play areas<br />
 Sleeping cradles, bed cubes, and ladder<br />
 Hanging mouse toys &amp; hanging rope<br />
 Large and stable base<br />
 Includes scratching, perching, climbing, sleeping all in one piece<br />
 </p>
 
 
 
 <p><strong>Specifications:</strong><br />
 Material: Fir wood, plush cover, and sisal<br />
 Height: 170m <br />
 Base dimension: 105cm x 61cm<br />
 Colour: Dark grey<br />
 </p>
 
 
 
 <p><strong>Package Content</strong><br />
1 x Cat tree <br />
1 x Assembly kit <br />
1 x Assembly guide  <br />",https://cdn.dropshipzone.com.au/media/catalog/product/cache/1/image/265x/6a50e7d0d61cbc987297bd42457b7116/P/E/PET-CAT-PCT051-GR-00.jpg,
PET-CAT-PCTOP-BE,116.6,99.79,7/12/2021 0:00,18/12/2021 0:00,In Stock,189,simple,i.Pet Cat Tree 203cm Trees Scratching Post Scratcher Tower Condo House Furniture Wood Beige,23,56,56,29,i.Pet Cat Tree 203cm Trees Scratching Post Scratcher Tower Condo House Furniture Wood Beige,"<p>It is absolutely feline wonderland with our cat tree! Built to satisfy the natural instincts of your precious pet, our Cat Tree include a hosts of nooks and crannies for Tom and Tabby to have hours of fun scratching, hunting, climbing, jumping, hopping or simply lounging around. Better still, a hanging mouse also helps to keep your cat curious and alert at all times. Plus, with its sisal-covered scratching posts, you can rest assured that your furniture will stay cat-free for a very long time. Not least, the tree is upholstered with a plush velvety surface for extra comfort and style. Best of all, the firm base and sturdy construction ensures that the tree remain a durable cat haven with total peace of mind for you. Can we hear a meow to that?</p>
 
 
 
 
 <p><strong>Features</strong><br />
 Giant cat tree<br />
 Stable wooden construction<br />
 Natural sisal posts and soft plush cover<br />
 Multi-level design with ample play areas<br />
 Bed cubes and cradles, hammocks<br />
 Hanging mouse for extra fun<br />
 Includes scratching, perching, climbing, sleeping all in one piece<br />
 </p>
 
 
 
 <p><strong>Specifications:</strong><br />
 Material: Fir wood, plush cover, and sisal<br />
 Height: 203m <br />
 Base dimension: 55cm x 55cm<br />
 Colour: Beige<br />
 </p>
 
 
 
 <p><strong>Package Content</strong><br />
1 x Cat tree <br />
1 x Assembly kit <br />
1 x Assembly guide <br />",https://cdn.dropshipzone.com.au/media/catalog/product/cache/1/image/265x/3cea15a327a77647ab3d8460abec4078/P/E/PET-CAT-PCTOP-BE-00.jpg,
PET-DOGPLAYPEN-36X2,107.8,83.3,7/12/2021 0:00,18/12/2021 0:00,In Stock,200,simple,"i.Pet 2X36"" 8 Panel Pet Dog Playpen Puppy Exercise Cage Enclosure Fence Play Pen",17.766,94,6,126,"i.Pet 2X36"" 8 Panel Pet Dog Playpen Puppy Exercise Cage Enclosure Fence Play Pen","<p>Give your pet the play area it deserves without worrying about it messing up your home. Our 8-panel iPet Pet Playpen is just the answer to let your pet have great fun within a designated area.</p>
<p>Made from durable powder-coated steel frames, the 8-panel Playpen can be arranged in a number of ways to suit your pets play habits. Whether its an octagon or a square pen, the Playpen easily configures with just simple adjustments.</p>
<p>Better still, you can actually join two 8-panel sets and create an expanded play area for your furry friend. And when play time is over, the Playpen can be easily folded away for storage or travel.</p>
<p>Security and safety measures include a bolt latch for the access door, locks and safe round edges respectively.</p>
<p>Ideal for a variety of pets including puppies, kittens, guinea pigs and rabbits, the iPet Pet Playpen can be used both outdoors and indoors.</p><p><strong>Features</strong><br />Multi-configuration<br />Strong steel frames<br />Join up to 2 sets of panels to expand the play area<br />Locks included to join the ends of playpen<br />Round edges - safer for your pet<br />Secure lock system on access door<br />Easily foldable for convenient storage and transportation<br />Simple setup - no tools required<br />SGS approved<br />Suitable for a variety of pets - dogs, ducks, rabbits, guinea pigs etc<br /></p><p><strong>Specifications:</strong><br />Size: 36""<br />Dimensions per panel: 61cm x 91cm<br />Colour: Black<br />Door latch per panel: 2<br />Lock for panels: 1<br /></p><p><strong>Package Content</strong><br />
2 x Pet Playpen<br />
</p>
",https://cdn.dropshipzone.com.au/media/catalog/product/cache/1/image/265x/37765fb22ec4c0ff116cc300fafec8ce/P/E/PET-DOGPLAYPEN-36X2-00.jpg,
SFC-FIK-TAPE-1200M-3KM,225.5,289.18,7/12/2021 0:00,18/12/2021 0:00,In Stock,200,simple,Giantz Electric Fence Energiser 3km Solar Powered Energizer Set + 1200m Tape,11.303,33,32,42.814,Giantz Electric Fence Energiser 3km Solar Powered Energizer Set + 1200m Tape,"<p>Worried about livestock and animals escaping your property? Or keeping pesky animals from neighbours or the wild away? This Solar Electric Fence Energiser is perfect solution to set everything in its place.</p>
<p>Whether it is used on the farm or around your suburban home, the Solar Fence Energiser can be effective in either environment. Sporting a basic and simple-to- install design, you can have it up in a matter of minutes. Our Fence Energiser is compact, lightweight and versatile - making it an effective low maintenance item around the property.</p>
<p>Be it a few hundred metres or 3km, our Fence Energiser can continuously keep your fence charged. If activated by an animal coming into contact with the fence, the unit will only generate a brief pulse to prevent harmful electric shocks as the voltage will drop from 8KV to 1.2KV (which is still enough to make the animals back off).</p>
<p>Fully charged, the Fence Energiser, with its more efficient monocrystalline solar panel, can store energy of up to 20 sun-less days and has protective functions to prevent over charging and reverse battery malfunction.</p>
<p>Now offered with bonus warning signs and poly wire, our Fence Energiser is all geared up with great value for you.  Just don’t sit on the fence too long with our irresistible deal.</p>
<p><strong>Note<br /> 
The electric shock given by the fence may present a danger for small children or persons suffering from heart problems. Please be cautious. 
</strong></p>
<p><strong>Features</strong><br />
3km solar electric fence energiser :<br />
0.1J fence energiser with lead-acid battery<br />
Excellent device to keep livestock on grounds<br />
Efficient monocrystalline silicon solar panel/li><br />
Overcharge and reverse battery protections<br />
Operations of up to 15-20 sunless days on full charge<br />
Waterproof<br />
Continuous service<br />
Brief pulse function to prevent harmful electric shocks<br />
Connection cables included<br />
Bonus 4 x warning sign stickers<br />
CE-approved<br /></p>
</p>Polytape:<br />
Highly visible red and white tape<br />
Compatible with fence energiser<br />
Highly conductivity<br />
5 strands of 0.20mm stainless steel<br />
Tightly wound<br />
UV-stabilised<br />
Anti-rust<br />
Ideal for livestock fencing and controlled grazing<br />
</p>
</p>Assembly Required: Yes<br />
Number of packages: 2<br /></p>
<p><strong>Specifications:</strong><br />
3km solar electric fence energiser :<br />
Discharge energy: 0.1J<br />
Output voltage: 8kV (+/-1.5kV)<br />
Fence length: Up to 3km<br />
Solar panel: Monocrystalline silicon<br />
Solar panel size: 11 x 9.5cm<br />
Solar panel output: 1.3W<br />
Operation time of a fully charged battery: 15-20 days<br />
Charge voltage: 7.5V DC<br />
Battery: 6V 4.5Ah lead sealed<br />
Waterproof rating: IP3<br />
Dimensions: 19 x 14 x 17cm<br />
Weight: 2kg<br />
Colour: Black<br />
</p>Polytape:<br />
Length: 1200m/roll<br />
Width: 12mm<br />
Strand: 5 x 0.2mm stainless steel wire<br />
Electrical resistance: 5.3Ω (ohms)<br />
Coating: UV-treated<br />
Colour: Red and white<br />
</p>
<p><strong>Package Content</strong><br />
1 x 3km Giantz Solar Electric Fence Energiser<br />
1 x Cable Set<br />
1 x Warning Sign<br />
1 x 1200m Polytape<br />
",https://cdn.dropshipzone.com.au/media/catalog/product/cache/1/image/265x/c196dc5cd0c93b70251b7c5fa11eaad6/S/F/SFC-FIK-TAPE-1200M-3KM-00.jpg,
SFC-FIK-TAPE-2000M-3KM,276.1,305.28,7/12/2021 0:00,18/12/2021 0:00,In Stock,121,simple,Giantz Electric Fence Energiser 3km Solar Powered Charger Set + 2000m Tape,13.616,36,35,43.225,Giantz Electric Fence Energiser 3km Solar Powered Charger Set + 2000m Tape,"<p>Worried about livestock and animals escaping your property? Or keeping pesky animals from neighbours or the wild away? This Solar Electric Fence Energiser is perfect solution to set everything in its place.
</p>
<p>Whether it is used on the farm or around your suburban home, the Solar Fence Energiser can be effective in either environment. Sporting a basic and simple-to- install design, you can have it up in a matter of minutes. Our Fence Energiser is compact, lightweight and versatile - making it an effective low maintenance item around the property. 
</p>
<p>Be it a few hundred metres or 3km, our Fence Energiser can continuously keep your fence charged. If activated by an animal coming into contact with the fence, the unit will only generate a brief pulse to prevent harmful electric shocks as the voltage will drop from 8KV to 1.2KV (which is still enough to make the animals back off). 
</p>
<p>Fully charged, the Fence Energiser, with its more efficient monocrystalline solar panel, can store energy of up to 20 sun-less days and has protective functions to prevent over charging and reverse battery malfunction.
</p>
<p>Now offered with bonus warning signs and poly wire, our Fence Energiser is all geared up with great value for you.  Just don’t sit on the fence too long with our irresistible deal.
</p>
<p><strong>Note</strong><br /> 
  <strong>The electric shock given by the fence may present a danger for small children or persons suffering from heart problems. Please be cautious.</strong></p>
<p><strong>Features</strong><br />
3km solar electric fence energiser :<br />
0.1J fence energiser with lead-acid battery<br />
Excellent device to keep livestock on grounds<br />
Efficient monocrystalline silicon solar panel/li><br />
Overcharge and reverse battery protections<br />
Operations of up to 15-20 sunless days on full charge<br />
Waterproof<br />
Continuous service<br />
Brief pulse function to prevent harmful electric shocks<br />
Connection cables included<br />
Bonus 4 x warning sign stickers<br />
CE-approved<br /></p>
</p>Polytape:<br />
Highly visible red and white tape<br />
Compatible with fence energiser<br />
Highly conductivity<br />
5 strands of 0.20mm stainless steel<br />
Tightly wound<br />
UV-stabilised<br />
Anti-rust<br />
Ideal for livestock fencing and controlled grazing<br />
</p>
</p>Assembly Required: Yes<br />
Number of packages: 2<br /></p>
<p><strong>Specifications:</strong><br />
3km solar electric fence energiser :<br />
Discharge energy: 0.1J<br />
Output voltage: 8kV (+/-1.5kV)<br />
Fence length: Up to 3km<br />
Solar panel: Monocrystalline silicon<br />
Solar panel size: 11 x 9.5cm<br />
Solar panel output: 1.3W<br />
Operation time of a fully charged battery: 15-20 days<br />
Charge voltage: 7.5V DC<br />
Battery: 6V 4.5Ah lead sealed<br />
Waterproof rating: IP3<br />
Dimensions: 19 x 14 x 17cm<br />
Weight: 2kg<br />
Colour: Black<br />
</p>Polytape:<br />
Length: 2000m/roll<br />
Width: 12mm<br />
Strand: 5 x 0.2mm stainless steel wire<br />
Electrical resistance: 5.3Ω (ohms)<br />
Coating: UV-treated<br />
Colour: Red and white<br />
</p>
<p><strong>Package Content</strong><br />
1 x 3km Giantz Solar Electric Fence Energiser<br />
1 x Cable Set<br />
4 x Warning Sign<br />
1 x 2000m Polytape<br />
",https://cdn.dropshipzone.com.au/media/catalog/product/cache/1/image/265x/c196dc5cd0c93b70251b7c5fa11eaad6/S/F/SFC-FIK-TAPE-2000M-3KM-00.jpg,
SFC-FIK-ROPE-500M-3KM,207.9,252.04,7/12/2021 0:00,18/12/2021 0:00,In Stock,200,simple,Giantz Electric Fence Energiser 3km Solar Powered Energizer Charger + 500m Tape,6.712,30.5,23,38.273,Giantz Electric Fence Energiser 3km Solar Powered Energizer Charger + 500m Tape,"<p>Worried about livestock and animals escaping your property? Or keeping pesky animals from neighbours or the wild away? Our Giantz Solar Electric Fence Energiser Set is the perfect solution to set everything in its place.</p>
<p>Whether it is used on the farm or around your suburban home,the set can be effective in either environment. Sporting a basic and simple-to-install design, you can have it up in a matter of minutes. Our fence energiser is compact, lightweight and versatile - making it an effective low maintenance item around the property.</p>
<p>Be it a few hundred metres or 3km, our fence energiser can continuously keep your fence charged. If activated by an animal coming into contact with the fence, the unit will only generate a brief pulse to prevent harmful electric shocks as the voltage will drop from 8kV to 1.2kV (which is still enough to make the animals back off).</p>
<p>With its super-efficient monocrystalline solar panel and 6V 4.5Ah lead-sealed battery, the fence energiser can operate for about 15-20 sunless days on a full charge. It also has protective functions to prevent overcharging and reverse battery malfunction.</p>
<p>Now offered with a 500m long polyrope roll and warning sign stickers, our fence energiser set is all geared up with great value for you. Just do not sit on the fence too long with our irresistible deal.</p>



<p><strong>Features</strong><br />
3km solar electric fence energiser :<br />
0.1J fence energiser with lead-acid battery<br />
Excellent device to keep livestock on grounds<br />
Efficient monocrystalline silicon solar panel<br />
Overcharge and reverse battery protections<br />
Operations of up to 15-20 sunless days on full charge<br />
Waterproof<br />
Continuous service<br />
Brief pulse function to prevent harmful electric shocks<br />
Connection cables included<br />
Bonus 4 x warning sign stickers<br />
CE-approved</p>
<p>Polyrope:<br />
  Highly visible red and white rope<br />
  Compatible with fence energiser<br />
  6 strands of 0.2mm stainless still wire<br />
  Highly conductive<br />
  Tightly wound<br />
  UV-stabilised<br />
  Anti-rust<br />
  Ideal for livestock fencing and controlled grazing<br />
  Assembly required: Yes<br />
  Number of packages: 2<br />
</p>
<p><strong>Specifications</strong><br />
Discharge energy: 0.1J<br /> 
Output voltage: 8kV (+ -1.5kV)<br />
Charge voltage: 7.5V DC<br />
Fence length: Up to 3km<br />
Battery: 6V 4.5Ah Lead Sealed<br />
Operation time of a fully charged battery: 15-20 days<br />
Waterproof rating: IP3<br />
Solar panel: Monocrystalline silicon<br />
Solar panel output: 1.3W<br />
Solar panel size: 11cm x 9.5cm<br />
Dimensions: 19.5cm x 14cm x 17cm<br />
Colour: Black</p>
<p>Polytape<br />
  Length: 500m/roll<br />
  Width: 4mm<br />
  Strand: 6 x 0.2mm stainless steel wire<br />
  Electrical resistance: 5.3Ω (ohms)<br />
  Coating: UV-treated<br />
  Colour: Red and white<br />
</p>
<p><strong>Package Content</strong><br />
  1 x Giantz Solar Electric Fence Energiser<br>
  1 x Cable Set<br>
  4 x Warning Sign<br>
1 x 500m Polytape",https://cdn.dropshipzone.com.au/media/catalog/product/cache/1/image/265x/a2d753854d8633d80c755b5d848fa586/S/F/SFC-FIK-ROPE-500M-3KM-00.jpg,
V63-833601,44.9,,,,In Stock,25,simple,Trap Humane Possum Cage Live Animal Safe Catch Rabbit Cat Hare Fox Bird,3.3,76,27,5,Trap Humane Possum Cage Live Animal Safe Catch Rabbit Cat Hare Fox Bird,"<p>If pesky pests have invaded your home or property, you need a way to get them out. Instead of calling an expensive pest control company, try this humane trap by Randy &amp; Travis Machinery. It safely captures the pest without hurting it, giving it a second chance at life &ndash; somewhere other than on your property. Simply bait the trap, set it, and wait until your unwanted &lsquo;guest' arrives. The trap's spring-loaded access door and automated lock ensure that the animal will stay captured until you set it free.</p>
<p>Made from galvanised, rust-resistant iron wire, this trap features a strong handle that allows you to carry the trap with the animal inside safely to its destination. After you set the animal free, just clean up the cage, collapse it, and stow it away until you need it again. Before you use it, though, check with local regulations to make sure that trapping and releasing pests are allowed under the law. It's large enough to catch a fox, but it works equally well with smaller animals, such as squirrels and hares as well. Don't wait until pests have made your home their own.</p>
<p><strong>Features and specifications:</strong><br />Material: Galvanised, rust-resistant iron wire<br />Colour: Silver<br />Dimensions: 66 x 23 x 25cm (L x W x H)<br />Thickness (cage wire) 2.5mm<br />Thickness (support wire) 4.0mm<br />Thickness (frame) 5.0mm<br />Thickness (handle) 3.0mm<br />Collapsible or easy storage<br />Captures pests alive and unhurt<br />Spring-loaded door with automatic lock<br />Rear lock</p>
<p><strong>Package Content：</strong><br />1 x Trap Humane Possum Cage Live Animal Safe Catch Rabbit Cat Hare Fox Bird</p>",https://cdn.dropshipzone.com.au/media/catalog/product/cache/1/image/265x/d4cf5f7292958e8528936c9d25df7593/V/6/V63-833601-06_20.jpg,
PET-CAT-706FSB-GR,105.6,80.88,7/12/2021 0:00,18/12/2021 0:00,In Stock,200,simple,i.Pet Cat Tree Trees Scratching Post Scratcher Tower Condo House Furniture Wood,23,62,52,32,i.Pet Cat Tree Trees Scratching Post Scratcher Tower Condo House Furniture Wood,"<p>It is an absolutely feline wonderland with our i.Pet Cosmo Cat Tree! Built to satisfy the natural instincts of your precious pet, our cat tree includes a host of nooks and crannies for tom and tabby to have hours of fun scratching, hunting, climbing, jumping, hopping or simply lounging around. Even Garfield would be proud of this tree. Plus, with its sisal-covered scratching posts, you can rest assured that your furniture will stay cat-free for a very long time. Best of all, the sturdy construction with extra-thick 12cm posts and 4cm thick base, much thicker than the standard 6cm thick posts and 2cm thick base of most cat trees on the market, ensures that the tree remains a durable cat haven long into the future with total peace of mind for you. This cat tree is certainly an essential furniture for any cat owner and is just right for your cats energetic exploration. Can we hear a meow to that?</p>




<p><strong>Features</strong><br />
Premium quality cat tree<br />
Stable wooden construction<br />
Natural sisal posts and extra-thick 600gsm Plush velvet cover<br />
Multi-level design with ample play areas<br />
Sleeping cradles, bed cubes, and hammock<br />
Hanging pompoms and hanging rope<br />
Extra-thick12cm sisal-wrapped posts<br />
Extra-thick 4cm base board<br />
Includes scratching, perching, climbing, sleeping all in one piece<br />
</p>



<p><strong>Specifications:</strong><br />
Material:<br />
Frame: Fir wood<br />
Cover: 600gsm Plush velvet<br />
Post: Natural sisal<br />
Overall dimensions: 61cm x 50cm x 145cm<br />
</p>



<p><strong>Package Content</strong><br />
1 x i.Pet Cosmo Premium Cat Tree <br />
1 x Assembly kit<br />
",https://cdn.dropshipzone.com.au/media/catalog/product/cache/1/image/265x/0e9601ff132aec5f4c1eff30f7e84921/P/E/PET-CAT-706FSB-GR-00.jpg,
V63-833431,58.9,,,,In Stock,25,simple,110CM XL Pet Bed Mattress Dog Cat Memory Foam Pad Mat Cushion,8.79,52,26,26,110CM XL Pet Bed Mattress Dog Cat Memory Foam Pad Mat Cushion,"<p>Pamper your pooch to the nines with this extra-large memory foam pet bed from Palermo. With four centimetres of Certi-Pur US-certified memory foam topped with a soft, breathable cover, your dog will drift off to dreamland in pure comfort. It's the perfect choice for senior dogs or those with joint issues since it cushions your pup's joints and muscles, allowing them to enjoy a pain-free nap. Its secret? It moulds to every curve of your dog's tail-wagging body, giving your dog the equivalent of a custom bed. A non-slip bottom keeps it in place on the floor.</p>
<p>Done in neutral black with streamlined white trim, it will blend in beautifully in whatever room you place it in. With its human-grade orthopaedic foam, it will relieve age- or injury-related aches and pains, making your dog feel years younger. If your pup loves to chew, this mattress's cover features a hidden zipper in an eyelid design to prevent chewing. Give your furkid the best sleep he ever had. Order your dog bed today.</p>
<p><strong>Features and specifications:</strong><br />Material: 45D memory foam certified by Certi-Pur and faux suede fabric cover<br />Colour: Black<br />Foam thickness: 4cm<br />Dimensions: 110 x 85cm (L x W)<br />Human-grade memory foam<br />Cushions muscles and joints to relieve pains<br />Breathable, machine-washable cover with hidden zipper and eyelid design<br />Non-skid bottom<br />Comes rolled and compressed<br />Easy to set up and move from place to place<br />Indoor use only</p>
<p><strong>Note: use caution when opening the parcel to avoid damage. Air the bed out to reduce odour, allowing the foam to expand within the cover for 48 hours before using.</strong></p>
<p><strong>Product Contents:</strong><br />1 x 110CM XL Pet Bed Mattress Dog Cat Memory Foam Pad Mat Cushion</p>",https://cdn.dropshipzone.com.au/media/catalog/product/cache/1/image/265x/d9d49c568f5b192f87bea45e7ef7c283/8/3/833431_6_23.jpg,
V122-OZ-1041,100.9,,,,In Stock,100,simple,Beekeeping Bee Full Suit 3 Layer Mesh Ultra Cool Ventilated Hoodie Veil Beekeeping Protective Gear Size S,2,,,,Beekeeping Bee Full Suit 3 Layer Mesh Ultra Cool Ventilated Hoodie Veil Beekeeping Protective Gear Size S,"<p>HIGH-QUALITY MATERIAL Ultra-cool Mesh ventilated suits are made with layers of high-quality cotton Mesh material which allows air to circulate around your body. Durable and Excellent quality material which last for years. Hood Style detachable veil with excellent visibility. The veil has Velcro &amp; Zipper to prevent bees. HIGH VISIBILITY MESH Great visibility is key to safety and inspecting you hives properly. Our beekeeping veils use patented mesh that has been designed to improve visual attention and prominence. Durable and convenient plenty of pockets for hive tools. </p>
<p><strong>Specification: </strong><br>
  Item Type: Suit <br>
  High-Quality: YKK Zips <br>
  Gender: Unisex <br>
  Washing: Machine Washable (Suit only) <br>
Hood Washing: Hand Wash only</p>
<p><strong>Package Content</strong><br>
1 x Beekeeping Bee Full Suit 3 Layer Mesh Ultra Cool Ventilated Hoodie Veil Beekeeping Protective Gear Size S</p>
",https://cdn.dropshipzone.com.au/media/catalog/product/cache/1/image/265x/1ef63beee65e6cd7bff303f25d7398ea/7/_/7_14_1_2.jpg,
V122-OZ-1031,100.9,,,,In Stock,100,simple,Beekeeping Bee Full Suit 3 Layer Mesh Ultra Cool Ventilated Round Head Beekeeping Protective Gear SIZE S,2,,,,Beekeeping Bee Full Suit 3 Layer Mesh Ultra Cool Ventilated Round Head Beekeeping Protective Gear SIZE S,"<p><strong>HIGH-QUALITY MATERIAL </strong></p>
<p>Ultra-cool Mesh ventilated suits are made with layers of high-quality cotton Mesh material which allows air to circulate around your body. Durable and Excellent quality material which last for years. Round Head Style detachable veil with excellent visibility. The veil has Velcro &amp; Zipper to prevent bees. </p>
<p><strong>HIGH VISIBILITY MESH </strong></p>
<p>Great visibility is key to safety and inspecting you hives properly. Our beekeeping veils use patented mesh that has been designed to improve visual attention and prominence. Durable and convenient plenty of pockets for hive tools. </p>
<p><strong>Specification</strong>: <br>
  Item Type: Suit <br>
  High-Quality: YKK Zips <br>
  Gender: Unisex <br>
  Washing: Machine Washable (Suit only) <br>
  Hood Washing: Hand Wash only</p>
<p><strong>Package Content</strong><br>
  1 x Beekeeping Bee Full Suit 3 Layer Mesh Ultra Cool Ventilated Round Head Beekeeping Protective Gear SIZE S</p>
",https://cdn.dropshipzone.com.au/media/catalog/product/cache/1/image/265x/2232700f5e906904a5f87a7640e73f92/1/1/11_13_1_2.jpg,
V122-OZ-1041-1,100.9,,,,In Stock,100,simple,Beekeeping Bee Full Suit 3 Layer Mesh Ultra Cool Ventilated Hoodie Veil Beekeeping Protective Gear Size S,2,,,,Beekeeping Bee Full Suit 3 Layer Mesh Ultra Cool Ventilated Hoodie Veil Beekeeping Protective Gear Size S,"<p><strong>HIGH-QUALITY MATERIAL </strong></p>
<p>Ultra-cool Mesh ventilated suits are made with layers of high-quality cotton Mesh material which allows air to circulate around your body. Durable and Excellent quality material which last for years. Hood Style detachable veil with excellent visibility. The veil has Velcro &amp; Zipper to prevent bees. </p>
<p><strong>HIGH VISIBILITY MESH </strong></p>
<p>Great visibility is key to safety and inspecting you hives properly. Our beekeeping veils use patented mesh that has been designed to improve visual attention and prominence. Durable and convenient plenty of pockets for hive tools. </p>
<p><strong>Specification</strong>: <br>
  Item Type: Suit <br>
  High-Quality: YKK Zips <br>
  Gender: Unisex <br>
  Washing: Machine Washable (Suit only) <br>
  Hood Washing: Hand Wash only</p>
<p><strong>Package Content</strong><br>
  1 x Beekeeping Bee Full Suit 3 Layer Mesh Ultra Cool Ventilated Hoodie Veil Beekeeping Protective Gear Size S</p>
",https://cdn.dropshipzone.com.au/media/catalog/product/cache/1/image/265x/1ef63beee65e6cd7bff303f25d7398ea/7/_/7_14_1_1_1.jpg,
V122-OZ-1032,100.9,,,,In Stock,96,simple,Beekeeping Bee Full Suit 3 Layer Mesh Ultra Cool Ventilated Round Head Beekeeping Protective Gear SIZE M,2,,,,Beekeeping Bee Full Suit 3 Layer Mesh Ultra Cool Ventilated Round Head Beekeeping Protective Gear SIZE M,"<p><strong>HIGH-QUALITY MATERIAL </strong></p>
<p>Ultra-cool Mesh ventilated suits are made with layers of high-quality cotton Mesh material which allows air to circulate around your body. Durable and Excellent quality material which last for years. Round Head Style detachable veil with excellent visibility. The veil has Velcro &amp; Zipper to prevent bees. </p>
<p><strong>HIGH VISIBILITY MESH </strong></p>
<p>Great visibility is key to safety and inspecting you hives properly. Our beekeeping veils use patented mesh that has been designed to improve visual attention and prominence. Durable and convenient plenty of pockets for hive tools. </p>
<p><strong>Specification</strong>: <br>
  Item Type: Suit <br>
  High-Quality: YKK Zips <br>
  Gender: Unisex <br>
  Washing: Machine Washable (Suit only) <br>
  Hood Washing: Hand Wash only</p>
<p><strong>Package Content</strong><br>
  1  x Beekeeping Bee Full Suit 3 Layer Mesh Ultra Cool Ventilated Round Head Beekeeping Protective Gear SIZE M</p>
",https://cdn.dropshipzone.com.au/media/catalog/product/cache/1/image/265x/2232700f5e906904a5f87a7640e73f92/1/1/11_13_2_2.jpg,
V122-OZ-1033,100.9,,,,In Stock,96,simple,Beekeeping Bee Full Suit 3 Layer Mesh Ultra Cool Ventilated Round Head Beekeeping Protective Gear SIZE L,20,,,,Beekeeping Bee Full Suit 3 Layer Mesh Ultra Cool Ventilated Round Head Beekeeping Protective Gear SIZE L,"<p><strong>HIGH-QUALITY MATERIAL </strong></p>
<p>Ultra-cool Mesh ventilated suits are made with layers of high-quality cotton Mesh material which allows air to circulate around your body. Durable and Excellent quality material which last for years. Round Head Style detachable veil with excellent visibility. The veil has Velcro &amp; Zipper to prevent bees. </p>
<p><strong>HIGH VISIBILITY MESH </strong></p>
<p>Great visibility is key to safety and inspecting you hives properly. Our beekeeping veils use patented mesh that has been designed to improve visual attention and prominence. Durable and convenient plenty of pockets for hive tools. </p>
<p><strong>Specification</strong>: <br>
  Item Type: Suit <br>
  High-Quality: YKK Zips <br>
  Gender: Unisex <br>
  Washing: Machine Washable (Suit only) <br>
  Hood Washing: Hand Wash only</p>
<p><strong>Package Content</strong><br>
  1 x Beekeeping Bee Full Suit 3 Layer Mesh Ultra Cool Ventilated Round Head Beekeeping Protective Gear SIZE L</p>
",https://cdn.dropshipzone.com.au/media/catalog/product/cache/1/image/265x/2232700f5e906904a5f87a7640e73f92/1/1/11_13_3_1.jpg,
