ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short Description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (g),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tag,Shipping class,Image,Cross-sells,External URL,Button text,Position,Brand,product_barcode,item_group,item_subgroup,shipping_operation,NSW,WA,VIC,TAS,NT,QLD,ACT,SA,Price Range1,Price Range3,Price Range4,Price Range5,Price Range6,Price Range7,Price Range8,Price Range9,Price Range10,Category,Parent SKU,Parent Title
,simple,JC1012-52-NV,"PaWz Dog Playpen Pet Play Pens Foldable Panel Tent Cage Portable Puppy Crate 52""",Yes,Yes,visible,,"<b>DESCRIPTION</b><ul>
<li>Our Portable Play Pen can be used to keep your pet safe and secure in any environment.</li>
<li>Can be used as an exercise kennel for your Pet! Can be used for Dogs, Cats, Rabbits, and other pets. Use indoors and outdoors.</li>
<li>Great for Travel, Camping, Trips to the Park, Relaxing Indoors, House Training, Exercise.</li>
<li>Durable Water-resistant&nbsp;Material and reinforced corners.</li>
<li>Made of ultra-durable 600D Nylon Breathable Mesh in the door, windows and removable roof.</li>
<li>Removable zippered top can be removed easily removed for indoor use &amp; closed for outdoor use to provide shade.</li>
<li>Zippered door provides easy in/out access for your pet.</li>
<li>Close the door to keep your pet safely inside.</li>
<li>Spacious and Roomy 8-Panel interior allows plenty of room for your pet to exercise or relax comfortably.</li>
<li>Provides a secure and safe environment for your pet</li>
<li>Lightweight yet sturdy No assembly required.</li>
<li>Pops open and fold flat for easy storage and travel</li>
<li>Collapsible bowl for food or water, easy accessibility while traveling, silicone&nbsp;material is safe for all pets, easy wash clean with soap and water; not dishwasher-safe</li>
<li>Carrying bag provides easy and convenient way to transport you Pet Playpen Handle for easy carry.&nbsp;</li>
</ul><b>SPECIFICATION</b><ul>
<li> Frame: Steel </li>
<li> Material: 600D polyester fabric </li>
<li> Dimension: 52”, 131cm x 131cm x 82cm (L x W x H)</li>
<li> Colour: Navy</li>
</ul><b>PACKAGE CONTENTS</b><ul>
<li>1x Pet Playpen</li>
<li>1x Collapsible Bowl</li>
<li>1x Carry Bag</li>
<li>4x Stakes</li>
</ul>",,,taxable,Taxable Goods,0,0,5,,1,3500,88,55,6,1,,48.59,119,"Default Category/All Products,Default Category/Pet Supplies,Default Category/Pet 2/Dog House,Default Category/Pet Supplies/Other Pet Supplies",,,"https://www.idropship.com.au/pub/media/catalog/product/J/C/JC1012-52-NV_base.jpg,https://www.idropship.com.au/pub/media/catalog/product/J/C/JC1012-52-NV_42.jpg,https://www.idropship.com.au/pub/media/catalog/product/J/C/JC1012-52-NV_43.jpg,https://www.idropship.com.au/pub/media/catalog/product/J/C/JC1012-52-NV_44.jpg,https://www.idropship.com.au/pub/media/catalog/product/J/C/JC1012-52-NV_45.jpg,https://www.idropship.com.au/pub/media/catalog/product/J/C/JC1012-52-NV_46.jpg,https://www.idropship.com.au/pub/media/catalog/product/J/C/JC1012-52-NV_47.jpg",,,,,PaWz,9.36E+12,Pet Products,Dog Playpen,0,0,0,0,0,0,0,0,0,,,,,,,,,,Dog/ Dog Play/ Dog Enclosures/Enclosures,JC1012-MAIN,PaWz Dog Playpen Pet Play Pens Foldable Panel Tent Cage Portable Puppy Crate
,simple,JC1012-62-BR,"PaWz Dog Playpen Pet Play Pens Foldable Panel Tent Cage Portable Puppy Crate 62""",Yes,Yes,visible,,"<b>DESCRIPTION</b><ul>
<li>Our Portable Play Pen can be used to keep your pet safe and secure in any environment.</li>
<li>Can be used as an exercise kennel for your Pet! Can be used for Dogs, Cats, Rabbits, and other pets. Use indoors and outdoors.</li>
<li>Great for Travel, Camping, Trips to the Park, Relaxing Indoors, House Training, Exercise.</li>
<li>Durable Water-resistant&nbsp;Material and reinforced corners.</li>
<li>Made of ultra-durable 600D Nylon Breathable Mesh in the door, windows and removable roof.</li>
<li>Removable zippered top can be removed easily removed for indoor use &amp; closed for outdoor use to provide shade.</li>
<li>Zippered door provides easy in/out access for your pet.</li>
<li>Close the door to keep your pet safely inside.</li>
<li>Spacious and Roomy 8-Panel interior allows plenty of room for your pet to exercise or relax comfortably.</li>
<li>Provides a secure and safe environment for your pet</li>
<li>Lightweight yet sturdy No assembly required.</li>
<li>Pops open and fold flat for easy storage and travel</li>
<li>Collapsible bowl for food or water, easy accessibility while traveling, silicone&nbsp;material is safe for all pets, easy wash clean with soap and water; not dishwasher-safe</li>
<li>Carrying bag provides easy and convenient way to transport you Pet Playpen Handle for easy carry.&nbsp;</li>
</ul><b>SPECIFICATION</b><ul>
<li>Brand: PaWz</li>
<li> Frame: Steel </li>
<li> Material: 600D polyester fabric </li>
<li> Dimension: 62”, 165cm x 165cm x 91.5cm (L x W x H)</li>
<li> Colour: Brown</li>
</ul><b>PACKAGE CONTENTS</b><ul>
<li>1x Pet Playpen</li>
<li>1x Collapsible Bowl</li>
<li>1x Carry Bag</li>
<li>4x Stakes</li>
</ul>",,,taxable,Taxable Goods,0,0,5,,1,4400,98,66,5,1,,55.67,119,"Default Category/All Products,Default Category/Pet Supplies,Default Category/Pet 2/Dog House,Default Category/Pet Supplies/Other Pet Supplies",,,"https://www.idropship.com.au/pub/media/catalog/product/J/C/JC1012-62-BR_base.jpg,https://www.idropship.com.au/pub/media/catalog/product/J/C/JC1012-62-BR_42.jpg,https://www.idropship.com.au/pub/media/catalog/product/J/C/JC1012-62-BR_43.jpg,https://www.idropship.com.au/pub/media/catalog/product/J/C/JC1012-62-BR_44.jpg,https://www.idropship.com.au/pub/media/catalog/product/J/C/JC1012-62-BR_45.jpg,https://www.idropship.com.au/pub/media/catalog/product/J/C/JC1012-62-BR_46.jpg,https://www.idropship.com.au/pub/media/catalog/product/J/C/JC1012-62-BR_47.jpg",,,,,PaWz,9.36E+12,Pet Products,Dog Playpen,0,0,0,0,0,0,0,0,0,,,,,,,,,,"Dog
 Dog Play
 Dog Enclosures
Enclosures",JC1012-MAIN,PaWz Dog Playpen Pet Play Pens Foldable Panel Tent Cage Portable Puppy Crate
,simple,JC1012-62-NV,"PaWz Dog Playpen Pet Play Pens Foldable Panel Tent Cage Portable Puppy Crate 62""",Yes,Yes,visible,,"<b>DESCRIPTION</b><ul>
<li>Our Portable Play Pen can be used to keep your pet safe and secure in any environment.</li>
<li>Can be used as an exercise kennel for your Pet! Can be used for Dogs, Cats, Rabbits, and other pets. Use indoors and outdoors.</li>
<li>Great for Travel, Camping, Trips to the Park, Relaxing Indoors, House Training, Exercise.</li>
<li>Durable Water-resistant&nbsp;Material and reinforced corners.</li>
<li>Made of ultra-durable 600D Nylon Breathable Mesh in the door, windows and removable roof.</li>
<li>Removable zippered top can be removed easily removed for indoor use &amp; closed for outdoor use to provide shade.</li>
<li>Zippered door provides easy in/out access for your pet.</li>
<li>Close the door to keep your pet safely inside.</li>
<li>Spacious and Roomy 8-Panel interior allows plenty of room for your pet to exercise or relax comfortably.</li>
<li>Provides a secure and safe environment for your pet</li>
<li>Lightweight yet sturdy No assembly required.</li>
<li>Pops open and fold flat for easy storage and travel</li>
<li>Collapsible bowl for food or water, easy accessibility while traveling, silicone&nbsp;material is safe for all pets, easy wash clean with soap and water; not dishwasher-safe</li>
<li>Carrying bag provides easy and convenient way to transport you Pet Playpen Handle for easy carry.&nbsp;</li>
</ul><b>SPECIFICATION</b><ul>
<li>Brand: PaWz</li>
<li> Frame: Steel </li>
<li> Material: 600D polyester fabric </li>
<li> Dimension: 62”, 165cm x 165cm x 91.5cm (L x W x H)</li>
<li> Colour: Navy</li>
</ul><b>PACKAGE CONTENTS</b><ul>
<li>1x Pet Playpen</li>
<li>1x Collapsible Bowl</li>
<li>1x Carry Bag</li>
<li>4x Stakes</li>
</ul>",,,taxable,Taxable Goods,0,0,5,,1,4400,98,66,5,1,,55.48,119,"Default Category/All Products,Default Category/Pet Supplies,Default Category/Pet 2/Dog House,Default Category/Pet Supplies/Other Pet Supplies",,,"https://www.idropship.com.au/pub/media/catalog/product/J/C/JC1012-62-NV_base.jpg,https://www.idropship.com.au/pub/media/catalog/product/J/C/JC1012-62-NV_42.jpg,https://www.idropship.com.au/pub/media/catalog/product/J/C/JC1012-62-NV_43.jpg,https://www.idropship.com.au/pub/media/catalog/product/J/C/JC1012-62-NV_44.jpg,https://www.idropship.com.au/pub/media/catalog/product/J/C/JC1012-62-NV_45.jpg,https://www.idropship.com.au/pub/media/catalog/product/J/C/JC1012-62-NV_46.jpg,https://www.idropship.com.au/pub/media/catalog/product/J/C/JC1012-62-NV_47.jpg",,,,,PaWz,9.36E+12,Pet Products,Dog Playpen,0,0,0,0,0,0,0,0,0,,,,,,,,,,"Dog
 Dog Play
 Dog Enclosures
Enclosures",JC1012-MAIN,PaWz Dog Playpen Pet Play Pens Foldable Panel Tent Cage Portable Puppy Crate
,simple,PT1082-GY,PaWz Dog Ramp For Car Suv Travel Stair Step Foldable Portable Lightweight Ladder,Yes,Yes,visible,,"<strong>DESCRIPTION</strong><p>Look after your dog with the Foldable Pet Ramp. Help your dog get in and out of cars, up to their favourite spot or even use it for their very own obstacle course. Go out on adventures knowing your dog is being looked after and can easily join you in the car.</p>
<p>Your dog will move safely up and down the ramp with the ridges along the walking surface. Reduce the stress on their bones and joints rather than letting them jump from higher places. It is perfect for your elderly dog or even just to help an injured dog. It can even give independence to your small dog who needs to be lifted to or moved down from higher places.</p>
<p>The foldable and lightweight design means it can be stored easily and is very space saving. You can just leave it in the back of your car or keep it in a cupboard at home. With a carry handle, you can move this anywhere.</p>
<p>Made of heavy-duty plastic, this will last even robust use. It is slip resistant and can connect to almost any kind of surface. If it gets dirty you can easily wash it down with a hose and leave it to dry.</p>
<p><strong>Key </strong><strong>Features:</strong></p>
<ul>
<li>Lightweight and&nbsp;foldable</li>
<li>Heavy-duty performance</li>
<li>Curved shape</li>
<li>Safety latch</li>
<li>Handy handle</li>
<li>Non-slip bottom</li>
<li>Fits all vehicles</li>
</ul><strong>SPECIFICATION</strong><p>Brand: PaWz</p>
<p>Material: PP&nbsp;plastic</p>
<p>Weight capacity: 75kg</p>
<p>Opened size: 40.5cm x 152 cm</p>
<p>Closed size: 43cm x 40.5cm x 25.5cm</p>
<p>Colour:Grey</p><strong>PACKAGE CONTENTS</strong><ul>
<li>1x PaWz Foldable Pet Ramp</li>
<li>1x Instruction Manual</li>
</ul>",,,taxable,Taxable Goods,1,92,5,,1,4900,41,29,46,1,,53.8555,154.99,"Default Category/All Products,Default Category/Pet Supplies,Default Category/Pet Supplies/Pet Carriers,Default Category/Pet Supplies/Other Pet Supplies,Default Category/Deals & Offers",,,"https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1082-GY_base.jpg,https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1082-GY_42.jpg,https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1082-GY_43.jpg,https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1082-GY_44.jpg,https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1082-GY_45.jpg,https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1082-GY_46.jpg,https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1082-GY_47.jpg,https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1082-GY_48.jpg",,,,,PaWz,9.36E+12,Pet Products,Pet Ramp,0,0,0,0,0,0,0,0,0,,,,,,,,,,"Dog
Dog Travel
Car
Travel Ramps",PT1082-MAIN,PaWz Dog Ramp For Car Suv Travel Stair Step Foldable Portable Lightweight Ladder
,simple,PT1082-BK,PaWz Dog Ramp Pet Car Suv Travel Stair Step Foldable Portable Lightweight Ladder,Yes,Yes,visible,,"<strong>DESCRIPTION</strong><p>Look after your dog with the Foldable Pet Ramp. Help your dog get in and out of cars, up to their favourite spot or even use it for their very own obstacle course. Go out on adventures knowing your dog is being looked after and can easily join you in the car.</p>
<p>Your dog will move safely up and down the ramp with the ridges along the walking surface. Reduce the stress on their bones and joints rather than letting them jump from higher places. It is perfect for your elderly dog or even just to help an injured dog. It can even give independence to your small dog who needs to be lifted to or moved down from higher places.</p>
<p>The foldable and lightweight design means it can be stored easily and is very space saving. You can just leave it in the back of your car or keep it in a cupboard at home. With a carry handle, you can move this anywhere.</p>
<p>Made of heavy-duty plastic, this will last even robust use. It is slip resistant and can connect to almost any kind of surface. If it gets dirty you can easily wash it down with a hose and leave it to dry.</p>
<p><strong>Key </strong><strong>Features:</strong></p>
<ul>
<li>Lightweight and&nbsp;foldable</li>
<li>Heavy-duty performance</li>
<li>Curved shape</li>
<li>Safety latch</li>
<li>Handy handle</li>
<li>Non-slip bottom</li>
<li>Fits all vehicles</li>
</ul><strong>SPECIFICATION</strong><p>Brand: PaWz</p>
<p>Material: PP&nbsp;plastic</p>
<p>Weight capacity: 75kg</p>
<p>Opened size: 40.5cm x 152 cm</p>
<p>Closed size: 43cm x 40.5cm x 25.5cm</p>
<p>Colour:Black</p><strong>PACKAGE CONTENTS</strong><ul>
<li>1x PaWz Foldable Pet Ramp</li>
<li>1x Instruction Manual</li>
</ul>",,,taxable,Taxable Goods,1,100,5,,1,4900,41,29,46,1,,56.69,154.99,"Default Category/All Products,Default Category/Pet Supplies,Default Category/Pet Supplies/Pet Carriers,Default Category/Pet Supplies/Other Pet Supplies",,,"https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1082-BK_base.jpg,https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1082-BK_42.jpg,https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1082-BK_43.jpg,https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1082-BK_44.jpg,https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1082-BK_45.jpg,https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1082-BK_46.jpg,https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1082-BK_47.jpg,https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1082-BK_48.jpg",,,,,PaWz,9.36E+12,Pet Products,Pet Ramp,0,0,0,0,0,0,0,0,0,,,,,,,,,,"Dog
Dog Travel
Car
Travel Ramps",PT1082-MAIN,PaWz Dog Ramp For Car Suv Travel Stair Step Foldable Portable Lightweight Ladder
,simple,T5034,PaWz Dog Ramp Pet Ramps Foldable Ladder Steps Stairs Portable Car Step  Travel,Yes,Yes,visible,,"<b>DESCRIPTION</b><p>Our PaWz&nbsp;Dog Ramp&nbsp;is great and safe for granting young or elderly pets to access to your vehicle. Gradual incline for pets hassle-free access and out, yet prevent injuries and joints issues.&nbsp;Rubber bottom provides a strong grip and maintain traction on any surface.&nbsp;Featuring portable and foldable design, it&nbsp;can be taken anywhere without taking up much space even travelling with your lovely dog. Get&nbsp;one&nbsp;and enjoy a memorable moment with your lovely dog in the following travelling.</p>
<p>&nbsp;</p>
<p><strong>Key </strong><strong>Features:</strong></p>
<ul>
<li>Steady and stable construction</li>
<li>Hassle-free access and out</li>
<li>Anti-slip surface</li>
<li>Rubber gripper bottom</li>
<li>Prevent injuries and joints issue</li>
<li>Avoid hard and jarring landing</li>
<li>High bearing capacity</li>
<li>Foldable design</li>
<li>Fit all vehicles</li>
</ul><b>SPECIFICATION</b><p>Brand: PaWz</p>
<p>Material: Polypropylene</p>
<p>Weight capacity: 90kg&nbsp;&nbsp;</p>
<p>Foldable dimension: 77.5cm x 39.5cm x 20cm (L x W x H)</p>
<p>Overall dimension: 155cm x 39.5cm&nbsp;(L x W)</p>
<p>Colour: Black</p><b>PACKAGE CONTENTS</b><ul>
<li>1x PaWz Dog Ramp</li>
</ul>",07/30/2020,,taxable,Taxable Goods,1,100,5,,1,5000,80,20,41,1,,54.7105,129,"Default Category/All Products,Default Category/Pet Supplies,Default Category/Pet Supplies/Pet Carriers,Default Category/Pet Supplies/Other Pet Supplies,Default Category/Deals & Offers",,,"https://www.idropship.com.au/pub/media/catalog/product/T/5/T5034_base.jpg,https://www.idropship.com.au/pub/media/catalog/product/T/5/T5034_42.jpg,https://www.idropship.com.au/pub/media/catalog/product/T/5/T5034_43.jpg,https://www.idropship.com.au/pub/media/catalog/product/T/5/T5034_44.jpg,https://www.idropship.com.au/pub/media/catalog/product/T/5/T5034_45.jpg,https://www.idropship.com.au/pub/media/catalog/product/T/5/T5034_46.jpg,https://www.idropship.com.au/pub/media/catalog/product/T/5/T5034_47.jpg",,,,,PaWz,9.36E+12,Pet Products,Pet Ramp,0,0,0,0,0,0,0,0,0,,,,,,,,,,Dog/Dog Travel/Car/Booster Seats,T5034-MAIN,PaWz Dog Ramp Pet Ramps Foldable Ladder Steps Stairs Portable Car Step  Travel
,simple,PT0101,PaWz Dog Ramp Pet Ramps Foldable Ladder Steps Stairs Portable Car Step Travel,Yes,Yes,visible,,"<b>DESCRIPTION</b><p>Our PaWz&nbsp;Dog Ramp&nbsp;is great and safe for granting young or elderly pets to access to your vehicle. Gradual incline for pets hassle-free access and out, yet prevent injuries and joints issues.&nbsp;Rubber bottom provides a strong grip and maintain traction on any surface.&nbsp;Featuring portable and foldable design, it&nbsp;can be taken anywhere without taking up much space even travelling with your lovely dog. Get&nbsp;one&nbsp;and enjoy a memorable moment with your lovely dog in the following travelling.</p>
<p>&nbsp;</p>
<p><strong>Key </strong><strong>Features:</strong></p>
<ul>
<li>Steady and stable construction</li>
<li>Hassle-free access and out</li>
<li>Anti-slip surface</li>
<li>Rubber gripper bottom</li>
<li>Prevent injuries and joints issue</li>
<li>Avoid hard and jarring landing</li>
<li>High bearing capacity</li>
<li>Foldable design</li>
<li>Fit all vehicles</li>
</ul><b>SPECIFICATIONS</b><p>Brand: PaWz</p>
<p>Material: High-density polyethylene</p>
<p>Weight capacity: 60kg&nbsp;&nbsp;</p>
<p>Foldable dimension: 78cm&nbsp;x 40cm x 20cm (L x W x H)</p>
<p>Overall dimension: 155cm x 39.5cm&nbsp;(L x W)</p>
<p>Colour: Black</p><b>PACKAGE CONTENTS</b><ul>
<li>1x PaWz Dog Ramp</li>
</ul>",7/06/2020,,taxable,Taxable Goods,1,100,5,,1,5000,82,42,21,1,,47.7565,119,"Default Category/All Products,Default Category/Pet Supplies,Default Category/Pet Supplies/Pet Beds,Default Category/Pet 2/Pet Training,Default Category/Deals & Offers",,,"https://www.idropship.com.au/pub/media/catalog/product/p/t/pt0101_1.jpg,https://www.idropship.com.au/pub/media/catalog/product/p/t/pt0101_2.jpg,https://www.idropship.com.au/pub/media/catalog/product/p/t/pt0101_3.jpg,https://www.idropship.com.au/pub/media/catalog/product/p/t/pt0101_4.jpg,https://www.idropship.com.au/pub/media/catalog/product/p/t/pt0101_5.jpg,https://www.idropship.com.au/pub/media/catalog/product/p/t/pt0101_6.jpg",,,,,PaWz,9.36E+12,Pet Products,Pet Ramp,0,0,0,0,0,0,0,0,0,,,,,,,,,,"Dog
Dog Travel
Car
Travel Ramps",T5034-MAIN,PaWz Dog Ramp Pet Ramps Foldable Ladder Steps Stairs Portable Car Step  Travel
,simple,PT1102-BK,PaWz Dog Ramp Pet Stairs Steps Ramps Ladder Foldable Portable Aluminum Non-slip,Yes,Yes,visible,,<strong>DESCRIPTION</strong><p>As your dog gets older  they still want to <strong>join you on your holidays</strong>. Bring your pet ramp along so they can get into your car. Perfect for smaller dogs who struggle to jump down.</p>  <p>Drag this in and out of your car. In and out of your home. This can take a beating. It will keep on carrying your dog up their dog ramp. <strong>Lightweight</strong>&nbsp;enough that almost everyone can lift it.</p>  <p>Get some mud on it. <strong>Just rinse it off</strong>. Spill some juice on it. Rinse it off too. Just use a hose or a damp cloth. Very easy to maintain. Even use the dog ramp for stairs indoors to help your elderly dog.</p>  <p>You can also use it to <strong>help your children</strong>&nbsp;get up stairs by themselves. See whether your dog or baby can work out the ramp first. Can even be used by all but the stoutest individuals.</p>  <p>This will <strong>fit in any car</strong>. From the smallest to the largest of vehicles. Perfect for long road trips. Stop the damage done to your dog&rsquo;s joints as they jump down from high heights.</p>  <p><strong>Key </strong><strong>Features:</strong></p>  <ul>  <li>Stable construction</li>  <li>Anti-slip rubber surface</li>  <li>High weight capacity</li>  <li>Impeccable grip</li>  <li>Waterproof</li>  <li>Extendabledesign</li>  <li>Space saving</li>  <li>Easy to clean</li>  <li>Ideal for large breeds dog</li>  </ul><strong>SPECIFICATION</strong><p>Brand: PaWz</p>  <p>Material: Aluminium and plastic</p>  <p>Weight capacity: 120kg</p>  <p>Dimension: 40cm x 70cm-158cm</p>  <p>Colour: Black</p><strong>PACKAGE CONTENTS</strong><ul>  <li>1x PaWz Dog Ramp</li>  </ul>,,,taxable,Taxable Goods,1,100,5,,1,5000,75,45,11,1,,82.9255,242.99,"Default Category/All Products,Default Category/Pet Supplies,Default Category/Pet Supplies/Other Pet Supplies,Default Category/Deals & Offers",,,"https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1102-BK_base.jpg,https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1102-BK_42.jpg,https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1102-BK_43.jpg,https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1102-BK_44.jpg,https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1102-BK_45.jpg,https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1102-BK_46.jpg,https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1102-BK_47.jpg,https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1102-BK_48.jpg",,,,,PaWz,9.36E+12,Pet Products,Ramps and Stairs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dog/Dog Beds & Furniture/Beds & Furniture/Stairs & Ramps ,,
,simple,PT1067-L-GY,PaWz Dog Thunder Anxiety Jacket Vest Calming Pet Emotional Appeasing Cloth L,Yes,Yes,visible,,<strong>DESCRIPTION</strong><p>Help your pet calm down  let them keep the stress away with our Anxiety-free Calming Jacket. No more need for toxic sedatives or medication when they are experiencing nervousness or depression.</p>  <p>You must be wondering  how does it do it? Wear your pet with one and form a tight fit around their body and let the pressure do the rest. It wraps around the chest till the legs to give them a sense of warmth  to make them feel they are protected  it's this sensation that calms them down.</p>  <p>We have made it go easy on your pets&rsquo; skin  its breathable material offers a soft and comfortable experience. Even if they are wearing it for long this jacket will not hurt them.</p>  <p>Very easy to put on  adjust it on their body and tight it up using the Velcro straps. If you are feeling confused  please follow the provided instruction manual.</p>  <p>Pet products expect durability which is why our calming jacket is made of cotton and nylon. Its sturdy construction extends life.</p>  <p>Take them out for a walk  let them enjoy a beautiful day. Order your calming jacket today.</p>  <p><strong>Key </strong><strong>Features:</strong></p>  <ul>  <li>Calming and relieves anxiety</li>  <li>Breathable and soft</li>  <li>Hook-and-loop</li>  <li>Durable and flexibleEasy to fit</li>  </ul><strong>SPECIFICATION</strong><p>Brand: PaWz</p>  <p>Material: Cotton and nylon</p>  <p>Dimension: Refer to chart</p>  <p>Colour: Grey</p><strong>PACKAGE CONTENTS</strong><ul>  <li>1x PaWz Dog Jacket</li>  </ul>,,,taxable,Taxable Goods,1,88,5,,1,165,24.5,24.5,3,1,,30.7705,89.99,"Default Category/All Products,Default Category/Pet Supplies,Default Category/Pet Supplies/Dog Coats,Default Category/Deals & Offers",,,"https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1067-L-GY_base.jpg,https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1067-L-GY_42.jpg,https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1067-L-GY_43.jpg,https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1067-L-GY_44.jpg,https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1067-L-GY_45.jpg,https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1067-L-GY_46.jpg,https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1067-L-GY_47.jpg,https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1067-L-GY_48.jpg",,,,,PaWz,9.36E+12,Pet Products,Clothing & Shoes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dog
 Dog Clothing 
 Clothing
Anxiety Jacket",PT1067-MAIN,PaWz Dog Thunder Anxiety Jacket Vest Calming Pet Emotional Appeasing Cloth
,simple,PT1067-M-GY,PaWz Dog Thunder Anxiety Jacket Vest Calming Pet Emotional Appeasing Cloth M,Yes,Yes,visible,,<strong>DESCRIPTION</strong><p>Help your pet calm down  let them keep the stress away with our Anxiety-free Calming Jacket. No more need for toxic sedatives or medication when they are experiencing nervousness or depression.</p>  <p>You must be wondering  how does it do it? Wear your pet with one and form a tight fit around their body and let the pressure do the rest. It wraps around the chest till the legs to give them a sense of warmth  to make them feel they are protected  it's this sensation that calms them down.</p>  <p>We have made it go easy on your pets&rsquo; skin  its breathable material offers a soft and comfortable experience. Even if they are wearing it for long this jacket will not hurt them.</p>  <p>Very easy to put on  adjust it on their body and tight it up using the Velcro straps. If you are feeling confused  please follow the provided instruction manual.</p>  <p>Pet products expect durability which is why our calming jacket is made of cotton and nylon. Its sturdy construction extends life.</p>  <p>Take them out for a walk  let them enjoy a beautiful day. Order your calming jacket today.</p>  <p><strong>Key </strong><strong>Features:</strong></p>  <ul>  <li>Calming and relieves anxiety</li>  <li>Breathable and soft</li>  <li>Hook-and-loop</li>  <li>Durable and flexibleEasy to fit</li>  </ul><strong>SPECIFICATION</strong><p>Brand: PaWz</p>  <p>Material: Cotton and nylon</p>  <p>Dimension: Refer to chart</p>  <p>Colour: Grey</p><strong>PACKAGE CONTENTS</strong><ul>  <li>1x PaWz Dog Jacket</li>  </ul>,,,taxable,Taxable Goods,1,94,5,,1,152,25,18,2.5,1,,29.0605,84.99,"Default Category/All Products,Default Category/Pet Supplies,Default Category/Pet Supplies/Dog Coats,Default Category/Deals & Offers",,,"https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1067-M-GY_base.jpg,https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1067-M-GY_42.jpg,https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1067-M-GY_43.jpg,https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1067-M-GY_44.jpg,https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1067-M-GY_45.jpg,https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1067-M-GY_46.jpg,https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1067-M-GY_47.jpg,https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1067-M-GY_48.jpg",,,,,PaWz,9.36E+12,Pet Products,Clothing & Shoes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dog
 Dog Clothing 
 Clothing
Anxiety Jacket",PT1067-MAIN,PaWz Dog Thunder Anxiety Jacket Vest Calming Pet Emotional Appeasing Cloth
