ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short Description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (g),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tag,Shipping class,Image,Cross-sells,External URL,Button text,Position,Brand,product_barcode,item_group,item_subgroup,shipping_operation,NSW,WA,VIC,TAS,NT,QLD,ACT,SA,Price Range1,Price Range3,Price Range4,Price Range5,Price Range6,Price Range7,Price Range8,Price Range9,Price Range10,Category,Parent SKU,Parent Title
,simple,HMB-HWC1B-L,Aqua Swimmable Dog Collar Size Large,Yes,Yes,visible,,"Our aqua blue webbing dog collar is perfect for outdoor walks and playing in the water or mud.<br><br>It is made with extra strong stitching, is rust proof and can be easily washed after rolling in the mud.<br><br>The colourful ribbon overlay sets the scene for a summer of fun.<br><br>For detailed instructions on how to size and measure for your collar, please click here.<br><br><br>
<div class=""sizebox"">
<img src=""//cdn.shopify.com/s/files/1/1843/0127/files/Collars_200x200.png?15542633267381072284"" alt=""Measuring Image"" class=""measuring-img""> <strong>NECK SIZES:</strong> <br>
<ul>
<li>Small 25-37cm/Width 1.5cm</li>
<li>Medium 35-53cm/Width 2 cm</li>
<li>Large 43-69cm/ Width2.5cm</li>
</ul>
</div>",,,taxable,Taxable Goods,0,0,5,,1,56,0.1,0.1,0.1,1,,20.69,38.28,"Default Category/All Products,Default Category/Pet Supplies,Default Category/Pet Supplies/Dog Collars,Default Category/Pet 2/Pet Accessories",,,"https://www.idropship.com.au/pub/media/catalog/product/2/7/27A4385_2.jpg,https://www.idropship.com.au/pub/media/catalog/product/2/7/27A4392_2.jpg",,,,,,,Pet Supplies,Dog Collar,0,0,0,0,0,0,0,0,0,,,,,,,,,,"Dog
Dog Travel
Dog Collar Leads Harness
Leads & Collars",HMB-COLLAR-MAIN,Swimmable Dog Collar
,simple,HMB-HWC1B-M,Aqua Swimmable Dog Collar Size Medium,Yes,Yes,visible,,"Our aqua blue webbing dog collar is perfect for outdoor walks and playing in the water or mud.<br><br>It is made with extra strong stitching, is rust proof and can be easily washed after rolling in the mud.<br><br>The colourful ribbon overlay sets the scene for a summer of fun.<br><br>For detailed instructions on how to size and measure for your collar, please click here.<br><br><br>
<div class=""sizebox"">
<img src=""//cdn.shopify.com/s/files/1/1843/0127/files/Collars_200x200.png?15542633267381072284"" alt=""Measuring Image"" class=""measuring-img""> <strong>NECK SIZES:</strong> <br>
<ul>
<li>Small 25-37cm/Width 1.5cm</li>
<li>Medium 35-53cm/Width 2 cm</li>
<li>Large 43-69cm/ Width2.5cm</li>
</ul>
</div>",,,taxable,Taxable Goods,0,0,5,,1,53,0.1,0.1,0.1,1,,16.19,29.95,"Default Category/All Products,Default Category/Pet Supplies,Default Category/Pet Supplies/Dog Collars,Default Category/Pet 2/Pet Accessories",,,"https://www.idropship.com.au/pub/media/catalog/product/2/7/27A4385_1.jpg,https://www.idropship.com.au/pub/media/catalog/product/2/7/27A4392_1.jpg",,,,,,,Pet Supplies,Dog Collar,0,0,0,0,0,0,0,0,0,,,,,,,,,,"Dog
Dog Travel
Dog Collar Leads Harness
Leads & Collars",HMB-COLLAR-MAIN,Swimmable Dog Collar
,simple,HMB-HWC1B-S,Aqua Swimmable Dog Collar Size Small,Yes,Yes,visible,,"Our aqua blue webbing dog collar is perfect for outdoor walks and playing in the water or mud.<br><br>It is made with extra strong stitching, is rust proof and can be easily washed after rolling in the mud.<br><br>The colourful ribbon overlay sets the scene for a summer of fun.<br><br>For detailed instructions on how to size and measure for your collar, please click here.<br><br><br>
<div class=""sizebox"">
<img src=""//cdn.shopify.com/s/files/1/1843/0127/files/Collars_200x200.png?15542633267381072284"" alt=""Measuring Image"" class=""measuring-img""> <strong>NECK SIZES:</strong> <br>
<ul>
<li>Small 25-37cm/Width 1.5cm</li>
<li>Medium 35-53cm/Width 2 cm</li>
<li>Large 43-69cm/ Width2.5cm</li>
</ul>
</div>",,,taxable,Taxable Goods,0,0,5,,1,53,0.1,0.1,0.1,1,,11.69,21.63,"Default Category/All Products,Default Category/Pet Supplies,Default Category/Pet Supplies/Dog Collars,Default Category/Pet 2/Pet Accessories",,,"https://www.idropship.com.au/pub/media/catalog/product/2/7/27A4385.jpg,https://www.idropship.com.au/pub/media/catalog/product/2/7/27A4392.jpg",,,,,,,Pet Supplies,Dog Collar,0,0,0,0,0,0,0,0,0,,,,,,,,,,"Dog
 Dog Play 
 Dog Pools
Swimming Harness",HMB-COLLAR-MAIN,Swimmable Dog Collar
,simple,HMB-HWH1B-L,Aqua Swimmable Dog Harness Size Large,Yes,Yes,visible,,"<p>Our aqua blue Swimmable webbing harness is perfect for outdoor walks and playing in the water or mud.<br><br>It is made with extra strong stitching, is rust proof and can be easily washed after rolling in the mud.<br><br>The colourful ribbon overlay sets the scene for a summer of fun.<br><br>For detailed instructions on how to size and measure for your harness, please click here.<br><br><br><strong>CHEST SIZES:</strong></p>
<ul>
<li>Small 33-55m/Width 1.5cm</li>
<li>Medium 50-75cm/Width 2 cm</li>
<li>Large 58-99cm/ Width2.5cm</li>
</ul>",,,taxable,Taxable Goods,0,0,5,,1,55,0.1,0.1,0.1,1,,26.09,48.27,"Default Category/All Products,Default Category/Pet Supplies,Default Category/Pet Supplies/Dog Harness",,,https://www.idropship.com.au/pub/media/catalog/product/2/7/27A5184_2.jpg,,,,,,,Pet Supplies,Dog Harness,0,0,0,0,0,0,0,0,0,,,,,,,,,,"Dog
 Dog Play 
 Dog Pools
Swimming Harness",HMB-HARNESS-MAIN,Swimmable Dog Harness
,simple,HMB-HWH1B-M,Aqua Swimmable Dog Harness Size Medium,Yes,Yes,visible,,"<p>Our aqua blue Swimmable webbing harness is perfect for outdoor walks and playing in the water or mud.<br><br>It is made with extra strong stitching, is rust proof and can be easily washed after rolling in the mud.<br><br>The colourful ribbon overlay sets the scene for a summer of fun.<br><br>For detailed instructions on how to size and measure for your harness, please click here.<br><br><br><strong>CHEST SIZES:</strong></p>
<ul>
<li>Small 33-55m/Width 1.5cm</li>
<li>Medium 50-75cm/Width 2 cm</li>
<li>Large 58-99cm/ Width2.5cm</li>
</ul>",,,taxable,Taxable Goods,0,0,5,,1,51,0.1,0.1,0.1,1,,20.69,38.28,"Default Category/All Products,Default Category/Pet Supplies,Default Category/Pet Supplies/Dog Harness",,,https://www.idropship.com.au/pub/media/catalog/product/2/7/27A5184_1.jpg,,,,,,,Pet Supplies,Dog Harness,0,0,0,0,0,0,0,0,0,,,,,,,,,,"Dog
 Dog Play 
 Dog Pools
Swimming Harness",HMB-HARNESS-MAIN,Swimmable Dog Harness
,simple,HMB-HWH1B-S,Aqua Swimmable Dog Harness Size Small,Yes,Yes,visible,,"<p>Our aqua blue Swimmable webbing harness is perfect for outdoor walks and playing in the water or mud.<br><br>It is made with extra strong stitching, is rust proof and can be easily washed after rolling in the mud.<br><br>The colourful ribbon overlay sets the scene for a summer of fun.<br><br>For detailed instructions on how to size and measure for your harness, please click here.<br><br><br><strong>CHEST SIZES:</strong></p>
<ul>
<li>Small 33-55m/Width 1.5cm</li>
<li>Medium 50-75cm/Width 2 cm</li>
<li>Large 58-99cm/ Width2.5cm</li>
</ul>",,,taxable,Taxable Goods,0,0,5,,1,48,0.1,0.1,0.1,1,,16.19,29.95,"Default Category/All Products,Default Category/Pet Supplies,Default Category/Pet Supplies/Dog Harness",,,https://www.idropship.com.au/pub/media/catalog/product/2/7/27A5184.jpg,,,,,,,Pet Supplies,Dog Harness,0,0,0,0,0,0,0,0,0,,,,,,,,,,"Dog
 Dog Play 
 Dog Pools
Swimming Harness",HMB-HARNESS-MAIN,Swimmable Dog Harness
,simple,HMB-HWL1B,Aqua Swimmable Dog Lead,Yes,Yes,visible,,"<p>An aqua green and blue Swimmable webbing lead to match our aqua Swimmable collar and harness.</p>
<p>Designed to be used outdoors and in the water for the active dog who loves summer.</p>
<p><br><strong>Size</strong>: 2.0cm wide x 122cm.</p>",,,taxable,Taxable Goods,0,0,5,,1,25,0.1,0.1,0.1,1,,16.19,29.95,"Default Category/All Products,Default Category/Pet Supplies,Default Category/Pet Supplies/Pet Leashes",,,https://www.idropship.com.au/pub/media/catalog/product/2/0/20171105_143034.jpg,,,,,,,Pet Supplies,Leashes,0,0,0,0,0,0,0,0,0,,,,,,,,,,"Dog
Dog Travel
Dog Collar Leads Harness
Leads & Collars",HMB-LEAD-MAIN,Swimmable Dog Lead
,simple,HW0086-BK,Aquarium Air Pump 4 Outlet Oxygen Aqua  Fountain Pond Aerator Water Fish Tank,Yes,Yes,visible,,"<strong>DESCRIPTION</strong><p>Create healthy and clean space for your aqua life with our Aquarium Air Pump. A unique product that is built to support the subtle delicacy of sea-life and to help little ones flourish.</p>
<p>&nbsp;</p>
<p>Engineered for a flawless make with cutting-edge technology. Featuring an ergonomic electromagnetic vibration pump that spreads oxygen evenly in the tank giving your fishes unlimited access to cleaner and fresher air 24/7.</p>
<p>&nbsp;</p>
<p>A convenience all the way! Whether you have salt or fresh water in your aquarium this air pump can support it all. We have provided 4 separate stainless-steel outlets that ensure the air is distributed throughout the tank, effectively without any leaks.</p>
<p>&nbsp;</p>
<p>Breaths in the good, it comes equipped with an ergonomic sponge filter to sway in purified air that helps breed nourishing sea life. Better still, we have also provided stepless knob adjustments to give you better control of the air flow in and out.</p>
<p>&nbsp;</p>
<p>A truly lightweight and compact design that makes lesser noise when operating making the surroundings peaceful. It consumes less energy with maximum pressure output.</p>
<p>&nbsp;</p>
<p>It is made of durable ABS and metal to withstand long-term and regular usage. It can perform seamlessly without interruption. It is SAA approved for quality and safety.</p>
<p>&nbsp;</p>
<p>Helping you preserve by channeling the right. Hurry up! Order your Air Pump now.</p>
<p><strong>Key</strong><strong>&nbsp;</strong><strong>Features:</strong></p>
<ul>
<li>Maximum flow of 4 X 2.5L/MIN</li>
<li>Lowenergy consumption</li>
<li>Maximum pressure of 10Pa</li>
<li>4 Air outlets</li>
<li>Adjustable air control switch</li>
<li>Low vibrationand noise??60db?</li>
<li>Non-slip rubber feet</li>
<li>Lightweight and compact &nbsp;</li>
<li>Suits both freshwater and saltwater aquariums</li>
</ul><strong>SPECIFICATION</strong><ul>
<li>Material: ABSand metal</li>
<li>Noise level: &lt;60dB</li>
<li>Max air flow: 4 X 2.5L/MIN</li>
<li>Max pressure: 10Pa</li>
<li>Voltage: 110-220V</li>
<li>Frequency: 50-60Hz</li>
<li>Power rate: 15W</li>
<li>of outlets: 4</li>
<li>Power cable length: 1.4m</li>
<li>Weight: 1.2kg</li>
<li>Dimension: 19 x 15 x 9.5cm (L x W x H)</li>
<li>Colour: Black</li>
</ul><strong>PACKAGE CONTENTS</strong><ul>
<li>1x Aquarium Air Pump</li>
<li>1x Instruction Manual</li>
</ul>",,,taxable,Taxable Goods,1,58,5,,1,1120,16,12,24,1,,27.3505,63.99,"Default Category/All Products,Default Category/Pet Supplies,Default Category/Pet Supplies/Other Pet Supplies,Default Category/Deals & Offers",,,"https://www.idropship.com.au/pub/media/catalog/product/H/W/HW0086-BK_base.jpg,https://www.idropship.com.au/pub/media/catalog/product/H/W/HW0086-BK_42.jpg,https://www.idropship.com.au/pub/media/catalog/product/H/W/HW0086-BK_43.jpg,https://www.idropship.com.au/pub/media/catalog/product/H/W/HW0086-BK_44.jpg,https://www.idropship.com.au/pub/media/catalog/product/H/W/HW0086-BK_45.jpg,https://www.idropship.com.au/pub/media/catalog/product/H/W/HW0086-BK_46.jpg,https://www.idropship.com.au/pub/media/catalog/product/H/W/HW0086-BK_47.jpg,https://www.idropship.com.au/pub/media/catalog/product/H/W/HW0086-BK_48.jpg",,,,,Unbranded,9.36E+12,Tools & Accessories,Air Pump Oxygen,0,0,0,0,0,0,0,0,0,,,,,,,,,,Fish/Fish Care/Aquarium Filters & Pumps/Pond Air Pump,,
,simple,E0027-10KG,Automatic Chicken Feeder Self Open Poultry Alumnium Treadle 10KG Capacity Outdoor,Yes,Yes,visible,,"<strong>DESCRIPTION</strong><p>Experiencing troubled feeding time? Eliminate all the chicken feeding troubles with our innovative Automatic Chicken Feeder. Save your precious time and energy. Designed to feed your adorable chickens in timed intervals. Set it up anywhere as required, fill the container with chicken feed, and your work is done. It will perform the crucial feeding process without any delay. It eases your everyday feeding tasks with minimal effort. &nbsp;A minimal weight equivalent to a regular-sized chicken is required for the automatic feeder to start processing. This creative feature keeps other trespassers such as wild birds, rats, and mice from accessing food container. No more wastage of chicken feed.</p>
<p>Made from high-quality galvanized iron. A special rust-proof galvanized coating is provided on the entire body to provide active resistance towards the water. Effectively keeps all the food inside clean and fresh. A solid and durable construction helps withstand long term and regular use. Equipped with very large-sized container to hold up to 12.5L of feed. To access the food container a minimum of 500g weight is required. Very easy to assemble with simple instructions. Economic and very low on maintenance.</p>
<p>Feeding your chicken strategically and efficiently. A perfect and ideal choice.</p>
<p><strong>Key</strong><strong>&nbsp;</strong><strong>Features:</strong></p>
<ul>
<li>Effective feed cost saver</li>
<li>0.5kg Auto lid opening</li>
<li>Rust-proof galvanized steel</li>
<li>Keeps feed clean and fresh</li>
<li>Smooth edges and operation</li>
<li>Non-slip pedal</li>
<li>Large capacity</li>
<li>Waterproof and durable</li>
<li>Easy to assemble and low maintenance</li>
<li>Suitable for most bantams</li>
<li>Trespasser prevention (Birds, rats, mice etc)</li>
</ul><strong>SPECIFICATIONS</strong><ul>
<li>Material:Galvanized steel</li>
<li>Feed capacity: 10kg/ 12.5L</li>
<li>Thickness:0.8mm</li>
<li>Weight 2.7kg</li>
<li>Required weight to open lid: 0.5kg</li>
<li>Dimension: 51cmx 36cm&nbsp;x 19cm</li>
<li>Colour: Silver</li>
</ul><strong>PACKAGE CONTENTS</strong><ul>
<li>1 x Chicken Feeder</li>
<li>1 x Instruction Manual</li>
</ul>",,,taxable,Taxable Goods,0,0,5,,1,2700,25,20,56,1,,48.59,119.98,"Default Category/Pet Supplies,Default Category/Pet Supplies/Other Pet Supplies,Default Category/All Products,Default Category/Pet 2/Pet Feeder",,,"https://www.idropship.com.au/pub/media/catalog/product/i/d/idropship01_lcxuzh795qm8owxk.jpg,https://www.idropship.com.au/pub/media/catalog/product/i/d/idropship02_wqk4f7sqb9iqzrug.jpg,https://www.idropship.com.au/pub/media/catalog/product/i/d/idropship03_i2o1w2gfp0crpz8j.jpg,https://www.idropship.com.au/pub/media/catalog/product/i/d/idropship04_hmxwdc14n4tewmre.jpg,https://www.idropship.com.au/pub/media/catalog/product/i/d/idropship05_rpwyqnc2kxfv83ra.jpg,https://www.idropship.com.au/pub/media/catalog/product/i/d/idropship06_xcbfvtqrise6ikco.jpg,https://www.idropship.com.au/pub/media/catalog/product/l/i/lifestyle1_enfriige2vpdv1ai.jpg,https://www.idropship.com.au/pub/media/catalog/product/l/i/lifestyle_kpy7vchb8h3nuozv.jpg",,,,,Unbranded,9.36E+12,Chicken Feeder,,0,0,0,0,0,0,0,0,0,,,,,,,,,,"Chicken/Bird/Small pets
Chicken & Bird Essentials
Feeding and Housing
Automatic Feeder",,
,simple,ZAP-TLD2002-WD-T1,Automatic Water Dispenser WD T1,Yes,Yes,visible,,"Automatic Water Dispenser <strong>PACKAGE CONTENTS:</strong>
1x Automatic Water Dispenser WD T1",,,taxable,Taxable Goods,1,2,5,,1,1200,50,30,60,1,,65.24,234.89,"Default Category/All Products,Default Category/Pet Supplies,Default Category/Pet Supplies/Other Pet Supplies,Default Category/Just Landed",,,"https://www.idropship.com.au/pub/media/catalog/product/t/l/tld2002-1_qwpufl0fugmtpusx.jpg,https://www.idropship.com.au/pub/media/catalog/product/t/l/tld2002-2_kejmo3ky7inxawzm.jpg,https://www.idropship.com.au/pub/media/catalog/product/t/l/tld2002-3_2yb6iabsstjwaqsx.jpg,https://www.idropship.com.au/pub/media/catalog/product/t/l/tld2002-4_iuymg4azxrdefoiw.jpg,https://www.idropship.com.au/pub/media/catalog/product/t/l/tld2002-5_nowvquacrayao8jn.jpg",,,,,True Love,7.70E+11,Pet Supplies,Pet Care,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dog/Dog Travel/Portable Waterbottles & Feeders/ Waterbottles,,
,simple,HMB-COL-PWDR,Baby Powder Dog Cologne,Yes,Yes,visible,,"<br class=""clear"">
<div class=""clearfix""></div>
<p>A naturally based, plant-derived dog cologne and coat gloss with conditioning agents.</p>
<p>Deodorises and adds shine and lustre to the coat is non-oily and repels dirt and dust.</p>
<p>Unique baby powder fragrance that lasts up to 10 days.</p>",,,taxable,Taxable Goods,0,0,5,,1,125,0.1,0.1,0.1,1,,17.99,33.28,"Default Category/All Products,Default Category/Pet Supplies,Default Category/Pet Supplies/Other Pet Supplies",,,https://www.idropship.com.au/pub/media/catalog/product/1/1/11_da18e0a5-f572-4d27-8546-d90088681e95.jpg,,,,,,,Pet Supplies,Dog Cologne,0,0,0,0,0,0,0,0,0,,,,,,,,,,"Dog
 Grooming
 Dog Grooming Products
Dog Cologne",,
,simple,HMB-COL-BER,Berry Dog Cologne,Yes,Yes,visible,,"<br class=""clear"">
<div class=""clearfix""></div>
<p>A naturally based, plant-derived cologne<em> </em>and coat gloss with conditioning agents.</p>
<p>Deodorises and adds shine and lustre to the coat and is non-oily. The cologne's conditioning agent helps protect the coat and repels dirt and leaves no greasy build up.</p>
<p>The natural berry extract fragrance will last up to 10 days.</p>",,,taxable,Taxable Goods,0,0,5,,1,125,0.1,0.1,0.1,1,,17.99,33.28,"Default Category/All Products,Default Category/Pet Supplies,Default Category/Pet Supplies/Other Pet Supplies",,,https://www.idropship.com.au/pub/media/catalog/product/2/2/22_54b2b0fa-f5b9-43fd-8da7-44b619930afc.jpg,,,,,,,Pet Supplies,Dog Cologne,0,0,0,0,0,0,0,0,0,,,,,,,,,,"Dog
 Grooming
 Dog Grooming Products
Dog Cologne",HMB-COL-MAIN,Dog Cologne
,simple,HMB-KG-L,Black & Beige Dog Lead,Yes,Yes,visible,,"<p>Black slim leather dog lead with a beige handle and matching stitching to suit any black collar or dog harness.</p>
<p><span>Vegetable-dyed luxury top grain leather.</span></p>
<p><strong>Size:</strong>  1.5 cm/1/2"" wide x 122cm/4ft long</p>",,,taxable,Taxable Goods,0,0,5,,1,115,0.1,0.1,0.1,1,,32.39,59.92,"Default Category/All Products,Default Category/Pet Supplies,Default Category/Pet Supplies/Pet Leashes",,,"https://www.idropship.com.au/pub/media/catalog/product/b/l/black-beige-leash_jpg.jpg,https://www.idropship.com.au/pub/media/catalog/product/b/l/black_grey_leash2.jpg",,,,,,,Pet Supplies,Leashes,0,0,0,0,0,0,0,0,0,,,,,,,,,,"Dog
Dog Travel
Dog Collar Leads Harness
Leads & Collars",,
,simple,HMB-HBH-L,Black & White Houndstooth Dog Harness Size Large,Yes,Yes,visible,,"<p>Step out in style with this fashionable and comfortable<em> </em>dog harness.  </p>
<p>In our unique <span>black and white houndstooth </span>design, your dog will be getting all the looks on their walk.</p>
<p>Designed for easy use, lightly padded and comfortable with flexible fit leg holes plus double stitching for extra strength.</p>
<p>This dog harness is specifically designed to give your dog an easy and comfortable walk.</p>
<div class=""sizebox"">
<img src=""//cdn.shopify.com/s/files/1/1843/0127/files/Harness_200x200.png?15542633267381072284"" alt=""Measuring Image"" class=""measuring-img"">
<p>Measure chest behind front legs for right size </p>
<p>Small 32 - 42 cm/ 12 ½ "" €“ 16 ½€</p>
<p>Medium 40 - 51 cm/ 16"" €“ 20 ½€</p>
<p>Large 50 - 66 cm/ 19 ½€ €“ 26€</p>
</div>",,,taxable,Taxable Goods,0,0,5,,1,55,0.1,0.1,0.1,1,,26.09,48.27,"Default Category/All Products,Default Category/Pet Supplies,Default Category/Pet Supplies/Dog Harness",,,"https://www.idropship.com.au/pub/media/catalog/product/h/a/harness-black-houndstooth_jpg_1.jpg,https://www.idropship.com.au/pub/media/catalog/product/D/a/Dash_black_houndstooth_1.jpg",,,,,,,Pet Supplies,Dog Harness,0,0,0,0,0,0,0,0,0,,,,,,,,,,"Dog
Dog Travel
Dog Collar Leads Harness
Harnesses",HMB-HBH-MAIN,Black & White Houndstooth Dog Harness
,simple,HMB-HBH-S,Black & White Houndstooth Dog Harness Size Small,Yes,Yes,visible,,"<p>Step out in style with this fashionable and comfortable<em> </em>dog harness.  </p>
<p>In our unique <span>black and white houndstooth </span>design, your dog will be getting all the looks on their walk.</p>
<p>Designed for easy use, lightly padded and comfortable with flexible fit leg holes plus double stitching for extra strength.</p>
<p>This dog harness is specifically designed to give your dog an easy and comfortable walk.</p>
<div class=""sizebox"">
<img src=""//cdn.shopify.com/s/files/1/1843/0127/files/Harness_200x200.png?15542633267381072284"" alt=""Measuring Image"" class=""measuring-img"">
<p>Measure chest behind front legs for right size </p>
<p>Small 32 - 42 cm/ 12 ½ "" €“ 16 ½€</p>
<p>Medium 40 - 51 cm/ 16"" €“ 20 ½€</p>
<p>Large 50 - 66 cm/ 19 ½€ €“ 26€</p>
</div>",,,taxable,Taxable Goods,0,0,5,,1,48,0.1,0.1,0.1,1,,22.49,41.61,"Default Category/All Products,Default Category/Pet Supplies,Default Category/Pet Supplies/Dog Harness",,,"https://www.idropship.com.au/pub/media/catalog/product/h/a/harness-black-houndstooth_jpg.jpg,https://www.idropship.com.au/pub/media/catalog/product/D/a/Dash_black_houndstooth.jpg",,,,,,,Pet Supplies,Dog Harness,0,0,0,0,0,0,0,0,0,,,,,,,,,,"Dog
Dog Travel
Dog Collar Leads Harness
Harnesses",HMB-HBH-MAIN,Black & White Houndstooth Dog Harness
,simple,HMB-DK-S,Black Bling Dog Collar Size Small,Yes,Yes,visible,,"<p>Classic black dog collar made from high quality super soft top grain real leather. This bling dog collar comes in black leather with contrasting beige detail and stitching. Dog studs with Czech crystals are protected with clear lacquer for a long life.</p>
<p><strong><span>Features:</span></strong></p>
<ul>
<li>Unique design.</li>
<li><span>Vegetable-dyed luxury top grain leather.</span></li>
<li><span>Buttery smooth texture.</span></li>
<li>
<span>Super strong nickel branded buckle and </span>D-ring<span>.</span>
</li>
<li><span>Matching leads available in slim size.</span></li>
</ul>
<div class=""sizebox"">
<img src=""//cdn.shopify.com/s/files/1/1843/0127/files/Collars_200x200.png?15542633267381072284"" alt=""Measuring Image"" class=""measuring-img"">
<h3>NECK SIZES:</h3>
<ul>
<li>Small  22-28cm/8.5""-11""</li>
<li>Medium 28-34cm/11""-13.25""</li>
<li>Large 34-40cm/13.""-16""</li>
</ul>
</div>",,,taxable,Taxable Goods,0,0,5,,1,55,0.1,0.1,0.1,1,,26.09,48.27,"Default Category/All Products,Default Category/Pet Supplies,Default Category/Pet Supplies/Dog Collars,Default Category/Pet 2/Pet Accessories",,,"https://www.idropship.com.au/pub/media/catalog/product/d/o/dog-collar-black-bling.jpg,https://www.idropship.com.au/pub/media/catalog/product/d/o/dog-collar-black-bling-buckle.jpg",,,,,,,Pet Supplies,Dog Collar,0,0,0,0,0,0,0,0,0,,,,,,,,,,"Dog
Dog Travel
Dog Collar Leads Harness
Leads & Collars",,
,simple,HMB-BNK-C5-L,Black Bones Dog Collar Size Large Black,Yes,Yes,visible,,"<div class=""clearfix""></div>
<p>Designer leather dog collar<em> </em>with bone shaped cutouts highlighting white leather. This great design is perfect for the stylish dog and with super soft Nappa leather for extra comfort for your pup.</p>
<p><strong><span>Features:</span></strong></p>
<ul>
<li>Unique design.</li>
<li><span>Vegetable-dyed leather.</span></li>
<li><span>Buttery smooth texture with soft Nappa leather</span></li>
<li>
<span>Super strong nickel branded buckle and </span>D-ring<span>.</span>
</li>
<li>
<span>Matching lead available.</span> </li>
</ul>
<div class=""sizebox"">
<img src=""//cdn.shopify.com/s/files/1/1843/0127/files/Collars_200x200.png?15542633267381072284"" alt=""Measuring Image"" class=""measuring-img"">
<h3>NECK SIZES:</h3>
<p>Widths in ( )</p>
<ul>
<li>Small (2.5cm/1"") 27-32cm/10.5""-12.5""</li>
<li>Medium (2.5cm/1"") 34-38cm/13.5""-15""</li>
<li>Large (2.5cm/1"") 40-46cm/16""-18""</li>
</ul>
</div>",,,taxable,Taxable Goods,0,0,5,,1,45,0.1,0.1,0.1,1,,44.99,83.23,"Default Category/All Products,Default Category/Pet Supplies,Default Category/Pet Supplies/Dog Collars,Default Category/Pet 2/Pet Accessories",,,"https://www.idropship.com.au/pub/media/catalog/product/H/i/HiRes-_27A0802_3.jpg,https://www.idropship.com.au/pub/media/catalog/product/H/i/HiRes-_27A0867_3.jpg",,,,,,,Pet Supplies,Dog Collar,0,0,0,0,0,0,0,0,0,,,,,,,,,,"Dog
Dog Travel
Dog Collar Leads Harness
Leads & Collars",HMB-BNK-MAIN,Black Bones Dog Collar
,simple,HMB-BNK-C4-M,Black Bones Dog Collar Size Medium Black,Yes,Yes,visible,,"<div class=""clearfix""></div>
<p>Designer leather dog collar<em> </em>with bone shaped cutouts highlighting white leather. This great design is perfect for the stylish dog and with super soft Nappa leather for extra comfort for your pup.</p>
<p><strong><span>Features:</span></strong></p>
<ul>
<li>Unique design.</li>
<li><span>Vegetable-dyed leather.</span></li>
<li><span>Buttery smooth texture with soft Nappa leather</span></li>
<li>
<span>Super strong nickel branded buckle and </span>D-ring<span>.</span>
</li>
<li>
<span>Matching lead available.</span> </li>
</ul>
<div class=""sizebox"">
<img src=""//cdn.shopify.com/s/files/1/1843/0127/files/Collars_200x200.png?15542633267381072284"" alt=""Measuring Image"" class=""measuring-img"">
<h3>NECK SIZES:</h3>
<p>Widths in ( )</p>
<ul>
<li>Small (2.5cm/1"") 27-32cm/10.5""-12.5""</li>
<li>Medium (2.5cm/1"") 34-38cm/13.5""-15""</li>
<li>Large (2.5cm/1"") 40-46cm/16""-18""</li>
</ul>
</div>",,,taxable,Taxable Goods,0,0,5,,1,45,0.1,0.1,0.1,1,,40.49,74.91,"Default Category/All Products,Default Category/Pet Supplies,Default Category/Pet Supplies/Dog Collars,Default Category/Pet 2/Pet Accessories",,,"https://www.idropship.com.au/pub/media/catalog/product/H/i/HiRes-_27A0802_2.jpg,https://www.idropship.com.au/pub/media/catalog/product/H/i/HiRes-_27A0867_2.jpg",,,,,,,Pet Supplies,Dog Collar,0,0,0,0,0,0,0,0,0,,,,,,,,,,"Dog
Dog Travel
Dog Collar Leads Harness
Leads & Collars",HMB-BNK-MAIN,Black Bones Dog Collar
