ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short Description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (g),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tag,Shipping class,Image,Cross-sells,External URL,Button text,Position,Brand,product_barcode,item_group,item_subgroup,shipping_operation,NSW,WA,VIC,TAS,NT,QLD,ACT,SA,Price Range1,Price Range3,Price Range4,Price Range5,Price Range6,Price Range7,Price Range8,Price Range9,Price Range10,Category,Parent SKU,Parent Title
,simple,HMB-PWK-L3,Paws Black Dog Lead,Yes,Yes,visible,,"<p><span>Paws black leather cut out lead to complement our Paws black collars.</span></p>
<p><span><strong>Size:</strong>  2.5 cm/1"" wide x 122cm/4ft long</span></p>",,,taxable,Taxable Goods,0,0,5,,1,135,0.1,0.1,0.1,1,,35.99,66.58,"Default Category/All Products,Default Category/Pet Supplies,Default Category/Pet Supplies/Pet Leashes",,,https://www.idropship.com.au/pub/media/catalog/product/4/4/44_e4362f63-140d-432e-baf9-62feb670a4c6.jpg,,,,,,,Pet Supplies,Leashes,0,0,0,0,0,0,0,0,0,,,,,,,,,,"Dog
Dog Travel
Dog Collar Leads Harness
Leads & Collars",,
,simple,HMB-PWK-C4-M,Paws Dog Collar Size Medium,Yes,Yes,visible,,"<p>Designer leather dog collar with paw cut-outs highlighting white leather. This signature Hamish McBeth dog collar comes in black all with contrasting white stitching.</p>
<p><strong>Features:</strong></p>
<ul>
<li>Exclusive Hamish McBeth paws cut out design.</li>
<li>Handmade.</li>
<li>Vegetable-dyed luxury top grain leather.</li>
<li>Buttery smooth texture.</li>
<li>Super strong nickel branded buckle and D-ring.</li>
<li>Matching lead available</li>
</ul>
<p> </p>
<div class=""sizebox"">
<img src=""//cdn.shopify.com/s/files/1/1843/0127/files/Collars_200x200.png?15542633267381072284"" alt=""Measuring Image"" class=""measuring-img"">
<h3>NECK SIZES:</h3>
<p>Widths in ( )</p>
<ul>
<li> Small (2.5cm/1"") 27-32cm/10.5""-12.5""</li>
<li>Medium (2.5cm/1"") 34-38cm/13.5""-15""</li>
</ul>
</div>",,,taxable,Taxable Goods,0,0,5,,1,46,0.1,0.1,0.1,1,,34.2,63.27,"Default Category/All Products,Default Category/Pet Supplies,Default Category/Pet Supplies/Dog Collars,Default Category/Pet 2/Pet Accessories",,,https://www.idropship.com.au/pub/media/catalog/product/1/1/11_7a5a8a76-b824-40e6-be36-5c25ee434dc4.jpg,,,,,,,Pet Supplies,Dog Collar,0,0,0,0,0,0,0,0,0,,,,,,,,,,"Dog
Dog Travel
Dog Collar Leads Harness
Leads & Collars",,
,simple,JJ0781-GY,PaWz 0.6M Cat Scratching Post Tree Gym House Condo Furniture Scratcher Tower Grey,Yes,Yes,visible,,"<strong>DESCRIPTION</strong><p>Make your furry friend happy, set up a purr-fect feline home with our ergonomically built Cat Tree. Gives your cat a private, open, and safe area to exercise their hiss-terical rights! Which are - to play unconditionally, to enjoy unlimitedly, to juggle around dubiously, and to purr unavoidably. An intelligently aligned structure designed with ultimate perfection for convenience of jumping, climbing, or just simply hanging around. When they are done playing, they can comfort themselves on its soft and smooth surface Watch as they mark their territory in the most cutest way possible, a lovely memory for you to hold dear. Capture the most darnedest moments, share it with your friends and families. All of the fun your cat needs packed in one.</p>
<p>For extra durability and strength, it is made of high-quality MDF material. Equipped with steady and tough poles to withstand all the unpredictable maneuvers with ease. Crafted with a unique multi-level arrangement to expand the joy and amusement. The entire post is wrapped with natural sisal to tolerate paw scratches, complete freedom for your cat to express its instinct. The surface is covered with luxurious plush cover for a peaceful and relaxing experience. Ample space for you to hang toys, decorations, and many more.</p>
<p>Fur-real dangle, paw-some place to hang. Order your post now!</p>
<p><strong>Key </strong><strong>Features:</strong></p>
<ul>
<li>Perfect cat territory</li>
<li>Multi-level platform</li>
<li>Hanging toy</li>
<li>Natural sisal</li>
<li>Heavy-duty post</li>
<li>Bed cube</li>
<li>Luxurious plush cover</li>
</ul><strong>SPECIFICATIONS</strong><p>Brand: PaWz</p>
<p>Frame material: MDF Board</p>
<p>Cover material: Plush</p>
<p>Pole material: Sisal</p>
<p><strong>61cm Height</strong></p>
<p>Overall dimension: 38cm x 28cm x 61cm<br />Colour: Grey</p>
<p>&nbsp;</p><strong>PACKAGE CONTENTS</strong><ul>
<p>1x Cat Tree</p>
<p>1x Assembly Kit</p>
<p>1x User Manual</p>
</ul>",,,taxable,Taxable Goods,0,0,5,,1,4200,41,31,30,1,,32,72,"Default Category/All Products,Default Category/Pet Supplies,Default Category/Pet Supplies/Cat Tree & Scratchers,Default Category/Pet 2/Cat Tree",,,"https://www.idropship.com.au/pub/media/catalog/product/J/J/JJ0781-GY_base.jpg,https://www.idropship.com.au/pub/media/catalog/product/J/J/JJ0781-GY_42.jpg,https://www.idropship.com.au/pub/media/catalog/product/J/J/JJ0781-GY_43.jpg,https://www.idropship.com.au/pub/media/catalog/product/J/J/JJ0781-GY_44.jpg,https://www.idropship.com.au/pub/media/catalog/product/J/J/JJ0781-GY_45.jpg,https://www.idropship.com.au/pub/media/catalog/product/J/J/JJ0781-GY_46.jpg,https://www.idropship.com.au/pub/media/catalog/product/J/J/JJ0781-GY_47.jpg",,,,,PaWz,9.33E+12,Cat Tree,,0,0,0,0,0,0,0,0,0,,,,,,,,,,"Cat
Cat Play
Cat Scratchers
Scratching Trees/ Scratching Post",JJ0779-MAIN,PaWz Cat Scratching Post Tree Gym House Condo Furniture Scratcher
,simple,JJ0778-CR,PaWz 0.8-2.1M Cat Scratching Perch Post Tree Gym House Condo Furniture Scratcher,Yes,Yes,visible,,"<b>DESCRIPTION</b>This product would help support positive scratching behavior<br><br>
<ul>
 <li>Environmental Friendly </li>
 <li>Can be used Indoor </li>
 <li>Great for Home &amp; Garden&amp; Crawl Space &amp; Pedestals</li>
 <li>High Quality Sisal Poles</li>
 <li>Strong Sturdy Construction</li>
 <li>100% safe to your cat and family</li>
 <li>Suitable for all size cats and kittens</li>
</ul><b>SPECIFICATION</b>specification<b>PACKAGE CONTENTS</b><ul>
<li>1x Cat Tree</li>
<li>1x Assembly Kit</li>
<li>1x User Manual</li>
</ul>",07/29/2021,,taxable,Taxable Goods,1,99,5,,1,16400,77,42,25,1,,80.99,219,"Default Category/All Products,Default Category/Pet Supplies,Default Category/Pet Supplies/Cat Tree & Scratchers,Default Category/Pet 2/Cat Tree",,,"https://www.idropship.com.au/pub/media/catalog/product/J/J/JJ0778-CR_base.jpg,https://www.idropship.com.au/pub/media/catalog/product/J/J/JJ0778-CR_42.jpg,https://www.idropship.com.au/pub/media/catalog/product/J/J/JJ0778-CR_43.jpg,https://www.idropship.com.au/pub/media/catalog/product/J/J/JJ0778-CR_44.jpg,https://www.idropship.com.au/pub/media/catalog/product/J/J/JJ0778-CR_45.jpg,https://www.idropship.com.au/pub/media/catalog/product/J/J/JJ0778-CR_46.jpg,https://www.idropship.com.au/pub/media/catalog/product/J/J/JJ0778-CR_47.jpg,https://www.idropship.com.au/pub/media/catalog/product/J/J/JJ0778-CR_48.jpg",,,,,PaWz,9.36E+12,Pet Products,Cat Tree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cat
Cat Play
Cat Scratchers
Scratching Trees/ Scratching Post",,PaWz Cat Scratching Post Tree Gym House Condo Furniture Scratcher
,simple,JJ0790-CR,PaWz 0.82M Cat Scratching Post Tree Gym House Condo Furniture Scratcher Tower,Yes,Yes,visible,,"<strong>DESCRIPTION</strong> <p>Make your furry friend happy, set up a purr-fect feline home with our ergonomically built Cat Tree. Gives your cat a private, open, and safe area to exercise their hiss-terical rights! Which are - to play unconditionally, to enjoy unlimitedly, to juggle around dubiously, and to purr unavoidably. An intelligently aligned structure designed with ultimate perfection for convenience of jumping, climbing, or just simply hanging around. When they are done playing, they can comfort themselves on its soft and smooth surface Watch as they mark their territory in the most cutest way possible, a lovely memory for you to hold dear. Capture the most darnedest moments, share it with your friends and families. All of the fun your cat needs packed in one.</p>
<p>For extra durability and strength, it is made of high-quality MDF material. Equipped with steady and tough poles to withstand all the unpredictable maneuvers with ease. Crafted with a unique multi-level arrangement to expand the joy and amusement. The entire post is wrapped with natural sisal to tolerate paw scratches, complete freedom for your cat to express its instinct. The surface is covered with luxurious plush cover for a peaceful and relaxing experience. Ample space for you to hang toys, decorations, and many more.</p>
<p>Fur-real dangle, paw-some place to hang. Order your post now!</p>
<p><strong>Key </strong><strong>Features:</strong></p>
<ul>
<li>Perfect cat territory</li>
<li>Multi-level platform</li>
<li>Hanging toy</li>
<li>Natural sisal</li>
<li>Heavy-duty post</li>
<li>Bed cube</li>
<li>Luxurious plush cover</li>
</ul><strong>SPECIFICIATION</strong> <ul>
<p>Frame: MDF Board</p>
<p>Cover: Plush Velvet</p>
<p>Post: Natural Sisal</p>
</ul><strong>PACKAGE CONTENT</strong> <ul>
<p>1x Cat Tree</p>
<p>1x Assembly Kit</p>
<p>1x User Manual</p>
</ul>",09/13/2021,,taxable,Taxable Goods,0,0,5,,1,11000,55,47.5,19,1,,47.69,149,"Default Category/All Products,Default Category/Pet Supplies,Default Category/Pet Supplies/Cat Tree & Scratchers",,,"https://www.idropship.com.au/pub/media/catalog/product/i/i/iidropship01_dvpxe2y3zzijeh65.jpg,https://www.idropship.com.au/pub/media/catalog/product/i/i/iidropship02_uxxezrik16hhaqh4.jpg,https://www.idropship.com.au/pub/media/catalog/product/i/i/iidropship03_w7d8d9rvkoyk05dh.jpg,https://www.idropship.com.au/pub/media/catalog/product/i/i/iidropship04_7uszjaxsgdjm6edh.jpg,https://www.idropship.com.au/pub/media/catalog/product/i/i/iidropship05_5zccrnguamjmqed8.jpg,https://www.idropship.com.au/pub/media/catalog/product/i/i/iidropship06_eyr5rmrt3j6jyiy6.jpg,https://www.idropship.com.au/pub/media/catalog/product/l/i/lifestyle1_pfnzf0e3u1rb1eor.jpg,https://www.idropship.com.au/pub/media/catalog/product/l/i/lifestyle_q2mujm7q11sncqmk.jpg",,,,,PaWz,9.36E+12,Pet Products,Cat Tree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cat
Cat Play
Cat Scratchers
Scratching Trees/ Scratching Post",JJ0779-MAIN,PaWz Cat Scratching Post Tree Gym House Condo Furniture Scratcher
,simple,JJ0779-CR,"PaWz 1,8M Cat Scratching Post Tree Gym House Condo Furniture Scratcher Pole",Yes,Yes,visible,,"<b>DESCRIPTION</b>This product would help support positive scratching behavior<br><br>
<ul>
 <li>Environmental Friendly </li>
 <li>Can be used Indoor </li>
 <li>Great for Home &amp; Garden&amp; Crawl Space &amp; Pedestals</li>
 <li>High Quality Sisal Poles</li>
 <li>Strong Sturdy Construction</li>
 <li>100% safe to your cat and family</li>
 <li>Suitable for all size cats and kittens</li>
</ul><b>SPECIFICATION</b>specification<b>PACKAGE CONTENTS</b><ul>
<li>1x Cat Tree</li>
<li>1x Assembly Kit</li>
<li>1x User Manual</li>
</ul>",04/19/2021,,taxable,Taxable Goods,1,100,5,,1,19000,60,30,52,1,,80.99,219,"Default Category/All Products,Default Category/Pet Supplies,Default Category/Pet Supplies/Cat Tree & Scratchers,Default Category/Pet 2/Cat Tree",,,"https://www.idropship.com.au/pub/media/catalog/product/i/d/idropship01_famhzrewp06ava3x.jpg,https://www.idropship.com.au/pub/media/catalog/product/i/d/idropship02_6oefvu4tq6hvhxxm.jpg,https://www.idropship.com.au/pub/media/catalog/product/i/d/idropship03_jjuwnedmpmjimbwf.jpg,https://www.idropship.com.au/pub/media/catalog/product/i/d/idropship04_mbbiz41cimzgnvov.jpg,https://www.idropship.com.au/pub/media/catalog/product/i/d/idropship05_sztq3jalje5hqpt6.jpg,https://www.idropship.com.au/pub/media/catalog/product/i/d/idropship06_nk3o6ucvqrgljor0.jpg,https://www.idropship.com.au/pub/media/catalog/product/l/i/lifestyle_8qpevutvzrvt4jcm.jpg",,,,,PaWz,9.36E+12,Pet Products,Cat Tree,0,0,0,0,0,0,0,0,0,,,,,,,,,,"Cat
Cat Play
Cat Scratchers
Scratching Trees/ Scratching Post",JJ0779-MAIN,PaWz Cat Scratching Post Tree Gym House Condo Furniture Scratcher
,simple,JJ0783-CR,PaWz 1.1M Cat Scratching Post Tree Gym House Condo Furniture Scratcher Tower,Yes,Yes,visible,,"<b>DESCRIPTION</b><p>Your lovely active animal needs a place to let it be itself. And the PaWz Cat Scratch Tree is just the perfect thing to cater to your cats' natural instincts.</p>
<p>Designed to be a condo that exudes a sense of security, the 1.45m Scratch Tree features cubby holes and platforms of various heights to allow your pet to jump, hop, skip, scratch, rest and nap to its heart's content.</p>
<p>The poles are fully wrapped with thick sisal, which is ideal for your pet to practice her daily regime of keeping its claws in good shape. Also, it can help to keep your pet off your expensive furniture.</p>
<p>Made from E1 standard board and natural sisal, the entire unit is both pet and eco-friendly with durable and longlasting qualities.</p>
<p>What's more, the Scratch Tree is upholstered with a plush velvety surface for extra comfort and style!</p>
<p>&nbsp;</p>
<p><strong>Key </strong><strong>Features:</strong></p>
<ul>
<li>38&nbsp;Models available</li>
<li>Natural sisal poles</li>
<li>Stretch. Pull and exercise</li>
<li>Make their territory</li>
<li>Keep claws healthy</li>
</ul><b>SPECIFICATION</b><p>Brand: PaWz</p>
<p>Frame material: MDF Board</p>
<p>Cover material: Plush</p>
<p>Pole material: Sisal</p>
<br /><strong>110cm Height</strong></p>
<p>Overall dimension: 40cm x 40cm x 110cm<br />Colour: Cream</p>
<p>&nbsp;</p><b>PACKAGE CONTENTS</b><ul>
<p>1x Cat Tree</p>
<p>1x Assembly Kit</p>
<p>1x User Manual</p>
</ul>",,,taxable,Taxable Goods,0,0,5,,1,7000,42,42,20,1,,53.99,119,"Default Category/All Products,Default Category/Pet Supplies,Default Category/Pet Supplies/Cat Tree & Scratchers,Default Category/Pet 2/Cat Tree",,,"https://www.idropship.com.au/pub/media/catalog/product/J/J/JJ0783-CR_base.jpg,https://www.idropship.com.au/pub/media/catalog/product/J/J/JJ0783-CR_42.jpg,https://www.idropship.com.au/pub/media/catalog/product/J/J/JJ0783-CR_43.jpg,https://www.idropship.com.au/pub/media/catalog/product/J/J/JJ0783-CR_44.jpg,https://www.idropship.com.au/pub/media/catalog/product/J/J/JJ0783-CR_45.jpg,https://www.idropship.com.au/pub/media/catalog/product/J/J/JJ0783-CR_46.jpg,https://www.idropship.com.au/pub/media/catalog/product/J/J/JJ0783-CR_47.jpg",,,,,PaWz,9.36E+12,Pet Products,Cat Tree,0,0,0,0,0,0,0,0,0,,,,,,,,,,"Cat
Cat Play
Cat Scratchers
Scratching Trees/ Scratching Post",JJ0779-MAIN,PaWz Cat Scratching Post Tree Gym House Condo Furniture Scratcher
,simple,JJ0783-DB,PaWz 1.1M Cat Scratching Post Tree Gym House Condo Furniture Scratcher Tower,Yes,Yes,visible,,"<b>DESCRIPTION</b><p>Your lovely active animal needs a place to let it be itself. And the PaWz Cat Scratch Tree is just the perfect thing to cater to your cats' natural instincts.</p>
<p>Designed to be a condo that exudes a sense of security, the 1.45m Scratch Tree features cubby holes and platforms of various heights to allow your pet to jump, hop, skip, scratch, rest and nap to its heart's content.</p>
<p>The poles are fully wrapped with thick sisal, which is ideal for your pet to practice her daily regime of keeping its claws in good shape. Also, it can help to keep your pet off your expensive furniture.</p>
<p>Made from E1 standard board and natural sisal, the entire unit is both pet and eco-friendly with durable and longlasting qualities.</p>
<p>What's more, the Scratch Tree is upholstered with a plush velvety surface for extra comfort and style!</p>
<p>&nbsp;</p>
<p><strong>Key </strong><strong>Features:</strong></p>
<ul>
<li>38&nbsp;Models available</li>
<li>Natural sisal poles</li>
<li>Stretch. Pull and exercise</li>
<li>Make their territory</li>
<li>Keep claws healthy</li>
</ul><b>SPECIFICATION</b><p>Brand: PaWz</p>
<p>Frame material: MDF Board</p>
<p>Cover material: Plush</p>
<p>Pole material: Sisal</p>
<br /><strong>110cm Height</strong></p>
<p>Overall dimension: 40cm x 40cm x 110cm<br />Colour:Dark Brown</p>
<p>&nbsp;</p><b>PACKAGE CONTENTS</b><ul>
<p>1x Cat Tree</p>
<p>1x Assembly Kit</p>
<p>1x User Manual</p>
</ul>",,,taxable,Taxable Goods,1,37,5,,1,7000,42,42,20,1,,51.2905,119,"Default Category/All Products,Default Category/Pet Supplies,Default Category/Pet Supplies/Cat Tree & Scratchers,Default Category/Pet 2/Cat Tree,Default Category/Deals & Offers",,,"https://www.idropship.com.au/pub/media/catalog/product/J/J/JJ0783-DB_base.jpg,https://www.idropship.com.au/pub/media/catalog/product/J/J/JJ0783-DB_42.jpg,https://www.idropship.com.au/pub/media/catalog/product/J/J/JJ0783-DB_43.jpg,https://www.idropship.com.au/pub/media/catalog/product/J/J/JJ0783-DB_44.jpg,https://www.idropship.com.au/pub/media/catalog/product/J/J/JJ0783-DB_45.jpg,https://www.idropship.com.au/pub/media/catalog/product/J/J/JJ0783-DB_46.jpg,https://www.idropship.com.au/pub/media/catalog/product/J/J/JJ0783-DB_47.jpg",,,,,PaWz,9.36E+12,Pet Products,Cat Tree,0,0,0,0,0,0,0,0,0,,,,,,,,,,"Cat
Cat Play
Cat Scratchers
Scratching Trees/ Scratching Post",JJ0779-MAIN,PaWz Cat Scratching Post Tree Gym House Condo Furniture Scratcher
,simple,JJ0783-GY,PaWz 1.1M Cat Scratching Post Tree Gym House Condo Furniture Scratcher Tower,Yes,Yes,visible,,"<strong>DESCRIPTION</strong><p>Your lovely active animal needs a place to let it be itself. And the PaWz Cat Scratch Tree is just the perfect thing to cater to your cats' natural instincts.</p>
<p>Designed to be a condo that exudes a sense of security, the 1.45m Scratch Tree features cubby holes and platforms of various heights to allow your pet to jump, hop, skip, scratch, rest and nap to its heart's content.</p>
<p>The poles are fully wrapped with thick sisal, which is ideal for your pet to practice her daily regime of keeping its claws in good shape. Also, it can help to keep your pet off your expensive furniture.</p>
<p>Made from E1 standard board and natural sisal, the entire unit is both pet and eco-friendly with durable and longlasting qualities.</p>
<p>What's more, the Scratch Tree is upholstered with a plush velvety surface for extra comfort and style!</p>
<p>&nbsp;</p>
<p><strong>Key </strong><strong>Features:</strong></p>
<ul>
<li>38&nbsp;Models available</li>
<li>Natural sisal poles</li>
<li>Stretch. Pull and exercise</li>
<li>Make their territory</li>
<li>Keep claws healthy</li>
</ul><strong>SPECIFICATION</strong><p>Brand: PaWz</p>
<p>Frame material: MDF Board</p>
<p>Cover material: Plush</p>
<p>Pole material: Sisal</p>
<br /><strong>110cm Height</strong></p>
<p>Overall dimension: 40cm x 40cm x 110cm<br />Colour: Grey</p>
<p>&nbsp;</p><strong>PACKAGE CONTENTS</strong><ul>
<p>1x Cat Tree</p>
<p>1x Assembly Kit</p>
<p>1x User Manual</p>
</ul>",11/25/2020,,taxable,Taxable Goods,0,0,5,,1,7850,43,20,42,1,,53.99,119,"Default Category/Pet Supplies,Default Category/Pet Supplies/Cat Tree & Scratchers,Default Category/All Products,Default Category/Pet 2/Cat Tree",,,"https://www.idropship.com.au/pub/media/catalog/product/J/J/JJ0783-GY_base.jpg,https://www.idropship.com.au/pub/media/catalog/product/J/J/JJ0783-GY_42.jpg,https://www.idropship.com.au/pub/media/catalog/product/J/J/JJ0783-GY_43.jpg,https://www.idropship.com.au/pub/media/catalog/product/J/J/JJ0783-GY_44.jpg,https://www.idropship.com.au/pub/media/catalog/product/J/J/JJ0783-GY_45.jpg,https://www.idropship.com.au/pub/media/catalog/product/J/J/JJ0783-GY_46.jpg,https://www.idropship.com.au/pub/media/catalog/product/J/J/JJ0783-GY_47.jpg",,,,,PaWz,9.36E+12,Pet Products,Cat Tree,0,0,0,0,0,0,0,0,0,,,,,,,,,,"Cat
Cat Play
Cat Scratchers
Scratching Trees/ Scratching Post",JJ0779-MAIN,PaWz Cat Scratching Post Tree Gym House Condo Furniture Scratcher
,simple,JJ0788-GY,PaWz 1.2M Cat Scratching Post Tree Gym House Condo Furniture Scratcher Tower,Yes,Yes,visible,,"<strong>DESCRIPTION</strong><ul>
<p>Your lovely active animal needs a place to let it be itself. And the PaWz Cat Scratch Tree is just the perfect thing to cater to your cats' natural instincts.</p>
<p>&nbsp;Designed to be a condo that exudes a sense of security, the 1.45m Scratch Tree features cubby holes and platforms of various heights to allow your pet to jump, hop, skip, scratch, rest and nap to its heart's content.</p>
<p>&nbsp;The poles are fully wrapped with thick sisal, which is ideal for your pet to practice her daily regime of keeping its claws in good shape. Also, it can help to keep your pet off your expensive furniture.</p>
<p>&nbsp;Made from E1 standard board and natural sisal, the entire unit is both pet and eco-friendly with durable and longlasting qualities.</p>
<p>&nbsp;What's more, the Scratch Tree is upholstered with a plush velvety surface for extra comfort and style!</p>
<p>100% Brand new and high quality</p>
<p>Natural sisal posts and soft plush cover</p>
<p>Multi-level design with ample play areas</p>
<p>Hanging toys for extra fun</p>
<p>Includes scratching, perching, climbing, sleeping all in one piece</p>
<ul><strong>SPECIFICATION</strong><ul>
<p>Frame: MDF Board</p>
<p>Cover: Plush Velvet</p>
<p>Post: Natural Sisal</p>
</ul><strong>PACKAGE CONTENTS</strong><ul>
<p>1x Cat Tree</p>
<p>1x Assembly Kit</p>
<p>1x User Manual</p>
</ul>",11/25/2020,,taxable,Taxable Goods,0,0,5,,1,11400,58,14.5,52,1,,51.9,149,"Default Category/Pet Supplies,Default Category/Pet Supplies/Cat Tree & Scratchers,Default Category/All Products,Default Category/Pet 2/Cat Tree",,,"https://www.idropship.com.au/pub/media/catalog/product/i/d/idropship01_l1bcuhdvu1fnqc51.jpg,https://www.idropship.com.au/pub/media/catalog/product/i/d/idropship02_xtahpfu2pfbifjs2.jpg,https://www.idropship.com.au/pub/media/catalog/product/i/d/idropship03_boxoyqjo9aq3wu1c.jpg,https://www.idropship.com.au/pub/media/catalog/product/i/d/idropship04_nw4mud9u3vbugupk.jpg,https://www.idropship.com.au/pub/media/catalog/product/i/d/idropship05_jfjsolwtn9u4ep4g.jpg,https://www.idropship.com.au/pub/media/catalog/product/i/d/idropship06_w2wazn1oa8p2vzam.jpg,https://www.idropship.com.au/pub/media/catalog/product/l/i/lifestyle_khqcmn4n7hyvila3.jpg",,,,,PaWz,9.36E+12,Pet Products,Cat Tree,0,0,0,0,0,0,0,0,0,,,,,,,,,,"Cat
Cat Play
Cat Scratchers
Scratching Trees/ Scratching Post",JJ0779-MAIN,PaWz Cat Scratching Post Tree Gym House Condo Furniture Scratcher
,simple,JJ0780-DB,PaWz 1.3M Cat Scratching Post Tree Gym House Condo Furniture Scratcher Tower,Yes,Yes,visible,,"<b>DESCRIPTION</b><ul>
<p>Your lovely active animal needs a place to let it be itself. And the PaWz Cat Scratch Tree is just the perfect thing to cater to your cats' natural instincts.</p>
<p>&nbsp;Designed to be a condo that exudes a sense of security, the 1.45m Scratch Tree features cubby holes and platforms of various heights to allow your pet to jump, hop, skip, scratch, rest and nap to its heart's content.</p>
<p>&nbsp;The poles are fully wrapped with thick sisal, which is ideal for your pet to practice her daily regime of keeping its claws in good shape. Also, it can help to keep your pet off your expensive furniture.</p>
<p>&nbsp;Made from E1 standard board and natural sisal, the entire unit is both pet and eco-friendly with durable and longlasting qualities.</p>
<p>&nbsp;What's more, the Scratch Tree is upholstered with a plush velvety surface for extra comfort and style!</p>
<p>100% Brand new and high quality</p>
<p>Natural sisal posts and soft plush cover</p>
<p>Multi-level design with ample play areas</p>
<p>Hanging toys for extra fun</p>
<p>Includes scratching, perching, climbing, sleeping all in one piece</p>
<ul><b>SPECIFICATION</b><ul>
<p>Frame: MDF Board</p>
<p>Cover: Plush Velvet</p>
<p>Post: Natural Sisal</p>
</ul><b>PACKAGE CONTENTS</b><ul>
<p>1x Cat Tree</p>
<p>1x Assembly Kit</p>
<p>1x User Manual</p>
</ul>",,,taxable,Taxable Goods,0,0,5,,1,14500,52,52,26,1,,74.69,169,"Default Category/All Products,Default Category/Pet Supplies,Default Category/Pet Supplies/Cat Tree & Scratchers,Default Category/Pet 2/Cat Tree",,,"https://www.idropship.com.au/pub/media/catalog/product/J/J/JJ0780-DB_base.jpg,https://www.idropship.com.au/pub/media/catalog/product/J/J/JJ0780-DB_42.jpg,https://www.idropship.com.au/pub/media/catalog/product/J/J/JJ0780-DB_43.jpg,https://www.idropship.com.au/pub/media/catalog/product/J/J/JJ0780-DB_44.jpg,https://www.idropship.com.au/pub/media/catalog/product/J/J/JJ0780-DB_45.jpg,https://www.idropship.com.au/pub/media/catalog/product/J/J/JJ0780-DB_46.jpg,https://www.idropship.com.au/pub/media/catalog/product/J/J/JJ0780-DB_47.jpg",,,,,PaWz,9.36E+12,Pet Products,Cat Tree,0,0,0,0,0,0,0,0,0,,,,,,,,,,"Cat
Cat Play
Cat Scratchers
Scratching Trees/ Scratching Post",JJ0779-MAIN,PaWz Cat Scratching Post Tree Gym House Condo Furniture Scratcher
,simple,JJ0780-GY,PaWz 1.3M Cat Scratching Post Tree Gym House Condo Furniture Scratcher Tower,Yes,Yes,visible,,"<strong>DESCRIPTION</strong><ul>
<p>Your lovely active animal needs a place to let it be itself. And the PaWz Cat Scratch Tree is just the perfect thing to cater to your cats' natural instincts.</p>
<p>&nbsp;Designed to be a condo that exudes a sense of security, the 1.45m Scratch Tree features cubby holes and platforms of various heights to allow your pet to jump, hop, skip, scratch, rest and nap to its heart's content.</p>
<p>&nbsp;The poles are fully wrapped with thick sisal, which is ideal for your pet to practice her daily regime of keeping its claws in good shape. Also, it can help to keep your pet off your expensive furniture.</p>
<p>&nbsp;Made from E1 standard board and natural sisal, the entire unit is both pet and eco-friendly with durable and longlasting qualities.</p>
<p>&nbsp;What's more, the Scratch Tree is upholstered with a plush velvety surface for extra comfort and style!</p>
<p>100% Brand new and high quality</p>
<p>Natural sisal posts and soft plush cover</p>
<p>Multi-level design with ample play areas</p>
<p>Hanging toys for extra fun</p>
<p>Includes scratching, perching, climbing, sleeping all in one piece</p>
<ul><strong>SPECIFICATION</strong><ul>
<p>Frame: MDF Board</p>
<p>Cover: Plush Velvet</p>
<p>Post: Natural Sisal</p>
</ul><strong>PACKAGE CONTENTS</strong><ul>
<p>1x Cat Tree</p>
<p>1x Assembly Kit</p>
<p>1x User Manual</p>
</ul>",11/25/2020,,taxable,Taxable Goods,0,0,5,,1,14250,52,52,21,1,,74.69,169,"Default Category/Pet Supplies,Default Category/Pet Supplies/Cat Tree & Scratchers,Default Category/All Products,Default Category/Pet 2/Cat Tree",,,"https://www.idropship.com.au/pub/media/catalog/product/i/d/idropship01_1707c4wr3hdiggqk.jpg,https://www.idropship.com.au/pub/media/catalog/product/i/d/idropship02_dhoonf9jntuza0tj.jpg,https://www.idropship.com.au/pub/media/catalog/product/i/d/idropship03_bsczpp4djfnmsuqf.jpg,https://www.idropship.com.au/pub/media/catalog/product/i/d/idropship04_7ak4c5b68ug6oxxc.jpg,https://www.idropship.com.au/pub/media/catalog/product/i/d/idropship05_pe1utaj7yxkvja6i.jpg,https://www.idropship.com.au/pub/media/catalog/product/i/d/idropship06_gmchii2wbspxqpj4.jpg,https://www.idropship.com.au/pub/media/catalog/product/l/i/lifestyle_pdy9jyitcpblayd9.jpg",,,,,PaWz,9.36E+12,Pet Products,Cat Tree,0,0,0,0,0,0,0,0,0,,,,,,,,,,"Cat
Cat Play
Cat Scratchers
Scratching Trees/ Scratching Post",JJ0779-MAIN,PaWz Cat Scratching Post Tree Gym House Condo Furniture Scratcher
